#ies_format_version: 1.0
#file: 20250717_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20250717;	152425;	1752746065.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152430;	1752746070.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152435;	1752746075.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152440;	1752746080.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152445;	1752746085.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152450;	1752746090.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152455;	1752746095.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152500;	1752746100.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152505;	1752746105.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152510;	1752746110.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152515;	1752746115.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152520;	1752746120.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152525;	1752746125.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152530;	1752746130.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152535;	1752746135.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152540;	1752746140.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152545;	1752746145.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152550;	1752746150.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152555;	1752746155.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152600;	1752746160.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152605;	1752746165.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152610;	1752746170.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152615;	1752746175.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152620;	1752746180.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152625;	1752746185.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152630;	1752746190.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152635;	1752746195.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152640;	1752746200.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152645;	1752746205.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152650;	1752746210.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152655;	1752746215.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152700;	1752746220.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152705;	1752746225.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152710;	1752746230.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152715;	1752746235.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152720;	1752746240.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152725;	1752746245.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152730;	1752746250.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152735;	1752746255.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152740;	1752746260.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152745;	1752746265.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152750;	1752746270.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152755;	1752746275.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152800;	1752746280.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152805;	1752746285.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152810;	1752746290.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152815;	1752746295.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152820;	1752746300.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152825;	1752746305.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152830;	1752746310.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152835;	1752746315.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152840;	1752746320.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152845;	1752746325.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152850;	1752746330.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152855;	1752746335.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152900;	1752746340.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152905;	1752746345.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152910;	1752746350.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152915;	1752746355.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152920;	1752746360.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152925;	1752746365.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152930;	1752746370.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152935;	1752746375.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152940;	1752746380.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152945;	1752746385.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152950;	1752746390.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	152955;	1752746395.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153000;	1752746400.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153005;	1752746405.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153010;	1752746410.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153015;	1752746415.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153020;	1752746420.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153025;	1752746425.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153030;	1752746430.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153035;	1752746435.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153040;	1752746440.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153045;	1752746445.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153050;	1752746450.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153055;	1752746455.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153100;	1752746460.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153105;	1752746465.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153110;	1752746470.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153115;	1752746475.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153120;	1752746480.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153125;	1752746485.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153130;	1752746490.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153135;	1752746495.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153140;	1752746500.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153145;	1752746505.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153150;	1752746510.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153155;	1752746515.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153200;	1752746520.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153205;	1752746525.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153210;	1752746530.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153215;	1752746535.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153220;	1752746540.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153225;	1752746545.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153230;	1752746550.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
20250717;	153235;	1752746555.000;	    err11;	    err11;	    err17;	    err11;	    err28;	    err28;	               err12;	    err12;	    err12
