#ies_format_version: 1.0
#file: 20250723_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250723;	174940;	1753273180.000;	       err32
20250723;	174942;	1753273182.000;	       err32
20250723;	174944;	1753273184.000;	       err32
20250723;	174946;	1753273186.000;	       err32
20250723;	174948;	1753273188.000;	       err32
20250723;	174950;	1753273190.000;	       err32
20250723;	174952;	1753273192.000;	       err32
20250723;	174954;	1753273194.000;	       err32
20250723;	174956;	1753273196.000;	       err32
20250723;	174958;	1753273198.000;	       err32
20250723;	175000;	1753273200.000;	       err32
20250723;	175002;	1753273202.000;	       err32
20250723;	175004;	1753273204.000;	       err32
20250723;	175006;	1753273206.000;	       err32
20250723;	175008;	1753273208.000;	       err32
20250723;	175010;	1753273210.000;	       err32
20250723;	175012;	1753273212.000;	       err32
20250723;	175014;	1753273214.000;	       err32
20250723;	175016;	1753273216.000;	       err32
20250723;	175018;	1753273218.000;	       err32
20250723;	175020;	1753273220.000;	       err32
20250723;	175022;	1753273222.000;	       err32
20250723;	175024;	1753273224.000;	       err32
20250723;	175026;	1753273226.000;	       err32
20250723;	175028;	1753273228.000;	       err32
20250723;	175030;	1753273230.000;	       err32
20250723;	175032;	1753273232.000;	       err32
20250723;	175034;	1753273234.000;	       err32
20250723;	175036;	1753273236.000;	       err32
20250723;	175038;	1753273238.000;	       err32
20250723;	175040;	1753273240.000;	       err32
20250723;	175042;	1753273242.000;	       err32
20250723;	175044;	1753273244.000;	       err32
20250723;	175046;	1753273246.000;	       err32
20250723;	175048;	1753273248.000;	       err32
20250723;	175050;	1753273250.000;	       err32
20250723;	175052;	1753273252.000;	       err32
20250723;	175054;	1753273254.000;	       err32
20250723;	175056;	1753273256.000;	       err32
20250723;	175058;	1753273258.000;	       err32
20250723;	175100;	1753273260.000;	       err32
20250723;	175102;	1753273262.000;	       err32
20250723;	175104;	1753273264.000;	       err32
20250723;	175106;	1753273266.000;	       err32
20250723;	175108;	1753273268.000;	       err32
20250723;	175110;	1753273270.000;	       err32
20250723;	175112;	1753273272.000;	       err32
20250723;	175114;	1753273274.000;	       err32
20250723;	175116;	1753273276.000;	       err32
20250723;	175118;	1753273278.000;	       err32
20250723;	175120;	1753273280.000;	       err32
20250723;	175122;	1753273282.000;	       err32
20250723;	175124;	1753273284.000;	       err32
20250723;	175126;	1753273286.000;	       err32
20250723;	175128;	1753273288.000;	       err32
20250723;	175130;	1753273290.000;	       err32
20250723;	175132;	1753273292.000;	       err32
20250723;	175134;	1753273294.000;	       err32
20250723;	175136;	1753273296.000;	       err32
20250723;	175138;	1753273298.000;	       err32
20250723;	175140;	1753273300.000;	       err32
20250723;	175142;	1753273302.000;	       err32
20250723;	175144;	1753273304.000;	       err32
20250723;	175146;	1753273306.000;	       err32
20250723;	175148;	1753273308.000;	       err32
20250723;	175150;	1753273310.000;	       err32
20250723;	175152;	1753273312.000;	       err32
20250723;	175154;	1753273314.000;	       err32
20250723;	175156;	1753273316.000;	       err32
20250723;	175158;	1753273318.000;	       err32
20250723;	175200;	1753273320.000;	       err32
20250723;	175202;	1753273322.000;	       err32
20250723;	175204;	1753273324.000;	       err32
20250723;	175206;	1753273326.000;	       err32
20250723;	175208;	1753273328.000;	       err32
20250723;	175210;	1753273330.000;	       err32
20250723;	175212;	1753273332.000;	       err32
20250723;	175214;	1753273334.000;	       err32
20250723;	175216;	1753273336.000;	       err32
20250723;	175218;	1753273338.000;	       err32
20250723;	175220;	1753273340.000;	       err32
20250723;	175222;	1753273342.000;	       err32
20250723;	175224;	1753273344.000;	       err32
20250723;	175226;	1753273346.000;	       err32
20250723;	175228;	1753273348.000;	       err32
20250723;	175230;	1753273350.000;	       err32
20250723;	175232;	1753273352.000;	       err32
20250723;	175234;	1753273354.000;	       err32
20250723;	175236;	1753273356.000;	       err32
20250723;	175238;	1753273358.000;	       err32
20250723;	175240;	1753273360.000;	       err32
20250723;	175242;	1753273362.000;	       err32
20250723;	175244;	1753273364.000;	       err32
20250723;	175246;	1753273366.000;	       err32
20250723;	175248;	1753273368.000;	       err32
20250723;	175250;	1753273370.000;	       err32
20250723;	175252;	1753273372.000;	       err32
20250723;	175254;	1753273374.000;	       err32
20250723;	175256;	1753273376.000;	       err32
20250723;	175258;	1753273378.000;	       err32
20250723;	175300;	1753273380.000;	       err32
20250723;	175302;	1753273382.000;	       err32
20250723;	175304;	1753273384.000;	       err32
20250723;	175306;	1753273386.000;	       err32
20250723;	175308;	1753273388.000;	       err32
20250723;	175310;	1753273390.000;	       err32
20250723;	175312;	1753273392.000;	       err32
20250723;	175314;	1753273394.000;	       err32
20250723;	175316;	1753273396.000;	       err32
20250723;	175318;	1753273398.000;	       err32
20250723;	175320;	1753273400.000;	       err32
20250723;	175322;	1753273402.000;	       err32
20250723;	175324;	1753273404.000;	       err32
20250723;	175326;	1753273406.000;	       err32
20250723;	175328;	1753273408.000;	       err32
20250723;	175330;	1753273410.000;	       err32
20250723;	175332;	1753273412.000;	       err32
20250723;	175334;	1753273414.000;	       err32
20250723;	175336;	1753273416.000;	       err32
20250723;	175338;	1753273418.000;	       err32
20250723;	175340;	1753273420.000;	       err32
20250723;	175342;	1753273422.000;	       err32
20250723;	175344;	1753273424.000;	       err32
20250723;	175346;	1753273426.000;	       err32
20250723;	175348;	1753273428.000;	       err32
20250723;	175350;	1753273430.000;	       err32
20250723;	175352;	1753273432.000;	       err32
20250723;	175354;	1753273434.000;	       err32
20250723;	175356;	1753273436.000;	       err32
20250723;	175358;	1753273438.000;	       err32
20250723;	175400;	1753273440.000;	       err32
20250723;	175402;	1753273442.000;	       err32
20250723;	175404;	1753273444.000;	       err32
20250723;	175406;	1753273446.000;	       err32
20250723;	175408;	1753273448.000;	       err32
20250723;	175410;	1753273450.000;	       err32
20250723;	175412;	1753273452.000;	       err32
20250723;	175414;	1753273454.000;	       err32
20250723;	175416;	1753273456.000;	       err32
20250723;	175418;	1753273458.000;	       err32
20250723;	175420;	1753273460.000;	       err32
20250723;	175422;	1753273462.000;	       err32
20250723;	175424;	1753273464.000;	       err32
20250723;	175426;	1753273466.000;	       err32
20250723;	175428;	1753273468.000;	       err32
20250723;	175430;	1753273470.000;	       err32
20250723;	175432;	1753273472.000;	       err32
20250723;	175434;	1753273474.000;	       err32
20250723;	175436;	1753273476.000;	       err32
20250723;	175438;	1753273478.000;	       err32
20250723;	175440;	1753273480.000;	       err32
20250723;	175442;	1753273482.000;	       err32
20250723;	175444;	1753273484.000;	       err32
20250723;	175446;	1753273486.000;	       err32
20250723;	175448;	1753273488.000;	       err32
20250723;	175450;	1753273490.000;	       err32
20250723;	175452;	1753273492.000;	       err32
20250723;	175454;	1753273494.000;	       err32
20250723;	175456;	1753273496.000;	       err32
20250723;	175458;	1753273498.000;	       err32
20250723;	175500;	1753273500.000;	       err32
20250723;	175502;	1753273502.000;	       err32
20250723;	175504;	1753273504.000;	       err32
20250723;	175506;	1753273506.000;	       err32
20250723;	175508;	1753273508.000;	       err32
20250723;	175510;	1753273510.000;	       err32
20250723;	175512;	1753273512.000;	       err32
20250723;	175514;	1753273514.000;	       err32
20250723;	175516;	1753273516.000;	       err32
20250723;	175518;	1753273518.000;	       err32
20250723;	175520;	1753273520.000;	       err32
20250723;	175522;	1753273522.000;	       err32
20250723;	175524;	1753273524.000;	       err32
20250723;	175526;	1753273526.000;	       err32
20250723;	175528;	1753273528.000;	       err32
20250723;	175530;	1753273530.000;	       err32
20250723;	175532;	1753273532.000;	       err32
20250723;	175534;	1753273534.000;	       err32
20250723;	175536;	1753273536.000;	       err32
20250723;	175538;	1753273538.000;	       err32
20250723;	175540;	1753273540.000;	       err32
20250723;	175542;	1753273542.000;	       err32
20250723;	175544;	1753273544.000;	       err32
20250723;	175546;	1753273546.000;	       err32
20250723;	175548;	1753273548.000;	       err32
20250723;	175550;	1753273550.000;	       err32
20250723;	175552;	1753273552.000;	       err32
20250723;	175554;	1753273554.000;	       err32
20250723;	175556;	1753273556.000;	       err32
20250723;	175558;	1753273558.000;	       err32
20250723;	175600;	1753273560.000;	       err32
20250723;	175602;	1753273562.000;	       err32
20250723;	175604;	1753273564.000;	       err32
20250723;	175606;	1753273566.000;	       err32
20250723;	175608;	1753273568.000;	       err32
20250723;	175610;	1753273570.000;	       err32
20250723;	175612;	1753273572.000;	       err32
20250723;	175614;	1753273574.000;	       err32
20250723;	175616;	1753273576.000;	       err32
20250723;	175618;	1753273578.000;	       err32
20250723;	175620;	1753273580.000;	       err32
20250723;	175622;	1753273582.000;	       err32
20250723;	175624;	1753273584.000;	       err32
20250723;	175626;	1753273586.000;	       err32
20250723;	175628;	1753273588.000;	       err32
20250723;	175630;	1753273590.000;	       err32
20250723;	175632;	1753273592.000;	       err32
20250723;	175634;	1753273594.000;	       err32
20250723;	175636;	1753273596.000;	       err32
20250723;	175638;	1753273598.000;	       err32
20250723;	175640;	1753273600.000;	       err32
20250723;	175642;	1753273602.000;	       err32
20250723;	175644;	1753273604.000;	       err32
20250723;	175646;	1753273606.000;	       err32
20250723;	175648;	1753273608.000;	       err32
20250723;	175650;	1753273610.000;	       err32
20250723;	175652;	1753273612.000;	       err32
20250723;	175654;	1753273614.000;	       err32
20250723;	175656;	1753273616.000;	       err32
20250723;	175658;	1753273618.000;	       err32
20250723;	175700;	1753273620.000;	       err32
20250723;	175702;	1753273622.000;	       err32
20250723;	175704;	1753273624.000;	       err32
20250723;	175706;	1753273626.000;	       err32
20250723;	175708;	1753273628.000;	       err32
20250723;	175710;	1753273630.000;	       err32
20250723;	175712;	1753273632.000;	       err32
20250723;	175714;	1753273634.000;	       err32
20250723;	175716;	1753273636.000;	       err32
20250723;	175718;	1753273638.000;	       err32
20250723;	175720;	1753273640.000;	       err32
20250723;	175722;	1753273642.000;	       err32
20250723;	175724;	1753273644.000;	       err32
20250723;	175726;	1753273646.000;	       err32
20250723;	175728;	1753273648.000;	       err32
20250723;	175730;	1753273650.000;	       err32
20250723;	175732;	1753273652.000;	       err32
20250723;	175734;	1753273654.000;	       err32
20250723;	175736;	1753273656.000;	       err32
20250723;	175738;	1753273658.000;	       err32
20250723;	175740;	1753273660.000;	       err32
20250723;	175742;	1753273662.000;	       err32
20250723;	175744;	1753273664.000;	       err32
20250723;	175746;	1753273666.000;	       err32
20250723;	175748;	1753273668.000;	       err32
20250723;	175750;	1753273670.000;	       err32
20250723;	175752;	1753273672.000;	       err32
20250723;	175754;	1753273674.000;	       err32
20250723;	175756;	1753273676.000;	       err32
20250723;	175758;	1753273678.000;	       err32
20250723;	175800;	1753273680.000;	       err32
20250723;	175802;	1753273682.000;	       err32
20250723;	175804;	1753273684.000;	       err32
20250723;	175806;	1753273686.000;	       err32
20250723;	175808;	1753273688.000;	       err32
20250723;	175810;	1753273690.000;	       err32
20250723;	175812;	1753273692.000;	       err32
20250723;	175814;	1753273694.000;	       err32
20250723;	175816;	1753273696.000;	       err32
20250723;	175818;	1753273698.000;	       err32
20250723;	175820;	1753273700.000;	       err32
20250723;	175822;	1753273702.000;	       err32
20250723;	175824;	1753273704.000;	       err32
20250723;	175826;	1753273706.000;	       err32
20250723;	175828;	1753273708.000;	       err32
20250723;	175830;	1753273710.000;	       err32
20250723;	175832;	1753273712.000;	       err32
20250723;	175834;	1753273714.000;	       err32
20250723;	175836;	1753273716.000;	       err32
20250723;	175838;	1753273718.000;	       err32
20250723;	175840;	1753273720.000;	       err32
20250723;	175842;	1753273722.000;	       err32
20250723;	175844;	1753273724.000;	       err32
20250723;	175846;	1753273726.000;	       err32
20250723;	175848;	1753273728.000;	       err32
20250723;	175850;	1753273730.000;	       err32
20250723;	175852;	1753273732.000;	       err32
20250723;	175854;	1753273734.000;	       err32
20250723;	175856;	1753273736.000;	       err32
20250723;	175858;	1753273738.000;	       err32
20250723;	175900;	1753273740.000;	       err32
20250723;	175902;	1753273742.000;	       err32
20250723;	175904;	1753273744.000;	       err32
20250723;	175906;	1753273746.000;	       err32
20250723;	175908;	1753273748.000;	       err32
20250723;	175910;	1753273750.000;	       err32
20250723;	175912;	1753273752.000;	       err32
20250723;	175914;	1753273754.000;	       err32
20250723;	175916;	1753273756.000;	       err32
20250723;	175918;	1753273758.000;	       err32
20250723;	175920;	1753273760.000;	       err32
20250723;	175922;	1753273762.000;	       err32
20250723;	175924;	1753273764.000;	       err32
20250723;	175926;	1753273766.000;	       err32
20250723;	175928;	1753273768.000;	       err32
20250723;	175930;	1753273770.000;	       err32
20250723;	175932;	1753273772.000;	       err32
20250723;	175934;	1753273774.000;	       err32
20250723;	175936;	1753273776.000;	       err32
20250723;	175938;	1753273778.000;	       err32
20250723;	175940;	1753273780.000;	       err32
20250723;	175942;	1753273782.000;	       err32
20250723;	175944;	1753273784.000;	       err32
20250723;	175946;	1753273786.000;	       err32
20250723;	175948;	1753273788.000;	       err32
20250723;	175950;	1753273790.000;	       err32
20250723;	175952;	1753273792.000;	       err32
20250723;	175954;	1753273794.000;	       err32
20250723;	175956;	1753273796.000;	       err32
20250723;	175958;	1753273798.000;	       err32
20250723;	180000;	1753273800.000;	       err32
20250723;	180002;	1753273802.000;	       err32
20250723;	180004;	1753273804.000;	       err32
20250723;	180006;	1753273806.000;	       err32
20250723;	180008;	1753273808.000;	       err32
20250723;	180010;	1753273810.000;	       err32
20250723;	180012;	1753273812.000;	       err32
20250723;	180014;	1753273814.000;	       err32
20250723;	180016;	1753273816.000;	       err32
20250723;	180018;	1753273818.000;	       err32
20250723;	180020;	1753273820.000;	       err32
20250723;	180022;	1753273822.000;	       err32
20250723;	180024;	1753273824.000;	       err32
20250723;	180026;	1753273826.000;	       err32
20250723;	180028;	1753273828.000;	       err32
20250723;	180030;	1753273830.000;	       err32
20250723;	180032;	1753273832.000;	       err32
20250723;	180034;	1753273834.000;	       err32
20250723;	180036;	1753273836.000;	       err32
20250723;	180038;	1753273838.000;	       err32
20250723;	180040;	1753273840.000;	       err32
20250723;	180042;	1753273842.000;	       err32
20250723;	180044;	1753273844.000;	       err32
20250723;	180046;	1753273846.000;	       err32
20250723;	180048;	1753273848.000;	       err32
20250723;	180050;	1753273850.000;	       err32
20250723;	180052;	1753273852.000;	       err32
20250723;	180054;	1753273854.000;	       err32
20250723;	180056;	1753273856.000;	       err32
20250723;	180058;	1753273858.000;	       err32
20250723;	180100;	1753273860.000;	       err32
20250723;	180102;	1753273862.000;	       err32
20250723;	180104;	1753273864.000;	       err32
20250723;	180106;	1753273866.000;	       err32
20250723;	180108;	1753273868.000;	       err32
20250723;	180110;	1753273870.000;	       err32
20250723;	180112;	1753273872.000;	       err32
20250723;	180114;	1753273874.000;	       err32
20250723;	180116;	1753273876.000;	       err32
20250723;	180118;	1753273878.000;	       err32
20250723;	180120;	1753273880.000;	       err32
20250723;	180122;	1753273882.000;	       err32
20250723;	180124;	1753273884.000;	       err32
20250723;	180126;	1753273886.000;	       err32
20250723;	180128;	1753273888.000;	       err32
20250723;	180130;	1753273890.000;	       err32
20250723;	180132;	1753273892.000;	       err32
20250723;	180134;	1753273894.000;	       err32
20250723;	180136;	1753273896.000;	       err32
20250723;	180138;	1753273898.000;	       err32
20250723;	180140;	1753273900.000;	       err32
20250723;	180142;	1753273902.000;	       err32
20250723;	180144;	1753273904.000;	       err32
20250723;	180146;	1753273906.000;	       err32
20250723;	180148;	1753273908.000;	       err32
20250723;	180150;	1753273910.000;	       err32
20250723;	180152;	1753273912.000;	       err32
20250723;	180154;	1753273914.000;	       err32
20250723;	180156;	1753273916.000;	       err32
20250723;	180158;	1753273918.000;	       err32
20250723;	180200;	1753273920.000;	       err32
20250723;	180202;	1753273922.000;	       err32
20250723;	180204;	1753273924.000;	       err32
20250723;	180206;	1753273926.000;	       err32
20250723;	180208;	1753273928.000;	       err32
20250723;	180210;	1753273930.000;	       err32
20250723;	180212;	1753273932.000;	       err32
20250723;	180214;	1753273934.000;	       err32
20250723;	180216;	1753273936.000;	       err32
20250723;	180218;	1753273938.000;	       err32
20250723;	180220;	1753273940.000;	       err32
20250723;	180222;	1753273942.000;	       err32
20250723;	180224;	1753273944.000;	       err32
20250723;	180226;	1753273946.000;	       err32
20250723;	180228;	1753273948.000;	       err32
20250723;	180230;	1753273950.000;	       err32
20250723;	180232;	1753273952.000;	       err32
20250723;	180234;	1753273954.000;	       err32
20250723;	180236;	1753273956.000;	       err32
20250723;	180238;	1753273958.000;	       err32
20250723;	180240;	1753273960.000;	       err32
20250723;	180242;	1753273962.000;	       err32
20250723;	180244;	1753273964.000;	       err32
20250723;	180246;	1753273966.000;	       err32
20250723;	180248;	1753273968.000;	       err32
20250723;	180250;	1753273970.000;	       err32
20250723;	180252;	1753273972.000;	       err32
20250723;	180254;	1753273974.000;	       err32
20250723;	180256;	1753273976.000;	       err32
20250723;	180258;	1753273978.000;	       err32
20250723;	180300;	1753273980.000;	       err32
20250723;	180302;	1753273982.000;	       err32
20250723;	180304;	1753273984.000;	       err32
20250723;	180306;	1753273986.000;	       err32
20250723;	180308;	1753273988.000;	       err32
20250723;	180310;	1753273990.000;	       err32
20250723;	180312;	1753273992.000;	       err32
20250723;	180314;	1753273994.000;	       err32
20250723;	180316;	1753273996.000;	       err32
20250723;	180318;	1753273998.000;	       err32
20250723;	180320;	1753274000.000;	       err32
20250723;	180322;	1753274002.000;	       err32
20250723;	180324;	1753274004.000;	       err32
20250723;	180326;	1753274006.000;	       err32
20250723;	180328;	1753274008.000;	       err32
20250723;	180330;	1753274010.000;	       err32
20250723;	180332;	1753274012.000;	       err32
20250723;	180334;	1753274014.000;	       err32
20250723;	180336;	1753274016.000;	       err32
20250723;	180338;	1753274018.000;	       err32
20250723;	180340;	1753274020.000;	       err32
20250723;	180342;	1753274022.000;	       err32
20250723;	180344;	1753274024.000;	       err32
20250723;	180346;	1753274026.000;	       err32
20250723;	180348;	1753274028.000;	       err32
20250723;	180350;	1753274030.000;	       err32
20250723;	180352;	1753274032.000;	       err32
20250723;	180354;	1753274034.000;	       err32
20250723;	180356;	1753274036.000;	       err32
20250723;	180358;	1753274038.000;	       err32
20250723;	180400;	1753274040.000;	       err32
20250723;	180402;	1753274042.000;	       err32
20250723;	180404;	1753274044.000;	       err32
20250723;	180406;	1753274046.000;	       err32
20250723;	180408;	1753274048.000;	       err32
20250723;	180410;	1753274050.000;	       err32
20250723;	180412;	1753274052.000;	       err32
20250723;	180414;	1753274054.000;	       err32
20250723;	180416;	1753274056.000;	       err32
20250723;	180418;	1753274058.000;	       err32
20250723;	180420;	1753274060.000;	       err32
20250723;	180422;	1753274062.000;	       err32
20250723;	180424;	1753274064.000;	       err32
20250723;	180426;	1753274066.000;	       err32
20250723;	180428;	1753274068.000;	       err32
20250723;	180430;	1753274070.000;	       err32
20250723;	180432;	1753274072.000;	       err32
20250723;	180434;	1753274074.000;	       err32
20250723;	180436;	1753274076.000;	       err32
20250723;	180438;	1753274078.000;	       err32
20250723;	180440;	1753274080.000;	       err32
20250723;	180442;	1753274082.000;	       err32
20250723;	180444;	1753274084.000;	       err32
20250723;	180446;	1753274086.000;	       err32
20250723;	180448;	1753274088.000;	       err32
20250723;	180450;	1753274090.000;	       err32
20250723;	180452;	1753274092.000;	       err32
20250723;	180454;	1753274094.000;	       err32
20250723;	180456;	1753274096.000;	       err32
20250723;	180458;	1753274098.000;	       err32
20250723;	180500;	1753274100.000;	       err32
20250723;	180502;	1753274102.000;	       err32
20250723;	180504;	1753274104.000;	       err32
20250723;	180506;	1753274106.000;	       err32
20250723;	180508;	1753274108.000;	       err32
20250723;	180510;	1753274110.000;	       err32
20250723;	180512;	1753274112.000;	       err32
20250723;	180514;	1753274114.000;	       err32
20250723;	180516;	1753274116.000;	       err32
20250723;	180518;	1753274118.000;	       err32
20250723;	180520;	1753274120.000;	       err32
20250723;	180522;	1753274122.000;	       err32
20250723;	180524;	1753274124.000;	       err32
20250723;	180526;	1753274126.000;	       err32
20250723;	180528;	1753274128.000;	       err32
20250723;	180530;	1753274130.000;	       err32
20250723;	180532;	1753274132.000;	       err32
20250723;	180534;	1753274134.000;	       err32
20250723;	180536;	1753274136.000;	       err32
20250723;	180538;	1753274138.000;	       err32
20250723;	180540;	1753274140.000;	       err32
20250723;	180542;	1753274142.000;	       err32
20250723;	180544;	1753274144.000;	       err32
20250723;	180546;	1753274146.000;	       err32
20250723;	180548;	1753274148.000;	       err32
20250723;	180550;	1753274150.000;	       err32
20250723;	180552;	1753274152.000;	       err32
20250723;	180554;	1753274154.000;	       err32
20250723;	180556;	1753274156.000;	       err32
20250723;	180558;	1753274158.000;	       err32
20250723;	180600;	1753274160.000;	       err32
20250723;	180602;	1753274162.000;	       err32
20250723;	180604;	1753274164.000;	       err32
20250723;	180606;	1753274166.000;	       err32
20250723;	180608;	1753274168.000;	       err32
20250723;	180610;	1753274170.000;	       err32
20250723;	180612;	1753274172.000;	       err32
20250723;	180614;	1753274174.000;	       err32
20250723;	180616;	1753274176.000;	       err32
20250723;	180618;	1753274178.000;	       err32
20250723;	180620;	1753274180.000;	       err32
20250723;	180622;	1753274182.000;	       err32
20250723;	180624;	1753274184.000;	       err32
20250723;	180626;	1753274186.000;	       err32
20250723;	180628;	1753274188.000;	       err32
20250723;	180630;	1753274190.000;	       err32
20250723;	180632;	1753274192.000;	       err32
20250723;	180634;	1753274194.000;	       err32
20250723;	180636;	1753274196.000;	       err32
20250723;	180638;	1753274198.000;	       err32
20250723;	180640;	1753274200.000;	       err32
20250723;	180642;	1753274202.000;	       err32
20250723;	180644;	1753274204.000;	       err32
20250723;	180646;	1753274206.000;	       err32
20250723;	180648;	1753274208.000;	       err32
20250723;	180650;	1753274210.000;	       err32
20250723;	180652;	1753274212.000;	       err32
20250723;	180654;	1753274214.000;	       err32
20250723;	180656;	1753274216.000;	       err32
20250723;	180658;	1753274218.000;	       err32
20250723;	180700;	1753274220.000;	       err32
20250723;	180702;	1753274222.000;	       err32
20250723;	180704;	1753274224.000;	       err32
20250723;	180706;	1753274226.000;	       err32
20250723;	180708;	1753274228.000;	       err32
20250723;	180710;	1753274230.000;	       err32
20250723;	180712;	1753274232.000;	       err32
20250723;	180714;	1753274234.000;	       err32
20250723;	180716;	1753274236.000;	       err32
20250723;	180718;	1753274238.000;	       err32
20250723;	180720;	1753274240.000;	       err32
20250723;	180722;	1753274242.000;	       err32
20250723;	180724;	1753274244.000;	       err32
20250723;	180726;	1753274246.000;	       err32
20250723;	180728;	1753274248.000;	       err32
20250723;	180730;	1753274250.000;	       err32
20250723;	180732;	1753274252.000;	       err32
20250723;	180734;	1753274254.000;	       err32
20250723;	180736;	1753274256.000;	       err32
20250723;	180738;	1753274258.000;	       err32
20250723;	180740;	1753274260.000;	       err32
20250723;	180742;	1753274262.000;	       err32
20250723;	180744;	1753274264.000;	       err32
20250723;	180746;	1753274266.000;	       err32
20250723;	180748;	1753274268.000;	       err32
20250723;	180750;	1753274270.000;	       err32
20250723;	180752;	1753274272.000;	       err32
20250723;	180754;	1753274274.000;	       err32
20250723;	180756;	1753274276.000;	       err32
20250723;	180758;	1753274278.000;	       err32
20250723;	180800;	1753274280.000;	       err32
20250723;	180802;	1753274282.000;	       err32
20250723;	180804;	1753274284.000;	       err32
20250723;	180806;	1753274286.000;	       err32
20250723;	180808;	1753274288.000;	       err32
20250723;	180810;	1753274290.000;	       err32
20250723;	180812;	1753274292.000;	       err32
20250723;	180814;	1753274294.000;	       err32
20250723;	180816;	1753274296.000;	       err32
20250723;	180818;	1753274298.000;	       err32
20250723;	180820;	1753274300.000;	       err32
20250723;	180822;	1753274302.000;	           0
20250723;	180824;	1753274304.000;	           0
20250723;	180826;	1753274306.000;	           0
20250723;	180828;	1753274308.000;	           0
20250723;	180830;	1753274310.000;	           0
20250723;	180832;	1753274312.000;	           0
20250723;	180834;	1753274314.000;	           0
20250723;	180836;	1753274316.000;	           0
20250723;	180838;	1753274318.000;	           0
20250723;	180840;	1753274320.000;	           0
20250723;	180842;	1753274322.000;	           0
20250723;	180844;	1753274324.000;	           0
20250723;	180846;	1753274326.000;	           0
20250723;	180848;	1753274328.000;	           0
20250723;	180850;	1753274330.000;	           0
20250723;	180852;	1753274332.000;	           0
20250723;	180854;	1753274334.000;	       err32
20250723;	180856;	1753274336.000;	       err32
20250723;	180858;	1753274338.000;	       err32
20250723;	180900;	1753274340.000;	       err32
20250723;	180902;	1753274342.000;	       err32
20250723;	180904;	1753274344.000;	       err32
20250723;	180906;	1753274346.000;	       err32
20250723;	180908;	1753274348.000;	       err32
20250723;	180910;	1753274350.000;	       err32
20250723;	180912;	1753274352.000;	       err32
20250723;	180914;	1753274354.000;	       err32
20250723;	180916;	1753274356.000;	       err32
20250723;	180918;	1753274358.000;	       err32
20250723;	180920;	1753274360.000;	       err32
20250723;	180922;	1753274362.000;	       err32
20250723;	180924;	1753274364.000;	       err32
20250723;	180926;	1753274366.000;	       err32
20250723;	180928;	1753274368.000;	       err32
20250723;	180930;	1753274370.000;	       err32
20250723;	180932;	1753274372.000;	       err32
20250723;	180934;	1753274374.000;	       err32
20250723;	180936;	1753274376.000;	       err32
20250723;	180938;	1753274378.000;	       err32
20250723;	180940;	1753274380.000;	       err32
20250723;	180942;	1753274382.000;	       err32
20250723;	180944;	1753274384.000;	       err32
20250723;	180946;	1753274386.000;	       err32
20250723;	180948;	1753274388.000;	       err32
20250723;	180950;	1753274390.000;	       err32
20250723;	180952;	1753274392.000;	        err7
20250723;	180954;	1753274394.000;	           0
20250723;	180956;	1753274396.000;	           0
20250723;	180958;	1753274398.000;	           0
20250723;	181000;	1753274400.000;	           0
20250723;	181002;	1753274402.000;	           0
20250723;	181004;	1753274404.000;	           0
20250723;	181006;	1753274406.000;	           0
20250723;	181008;	1753274408.000;	           0
20250723;	181010;	1753274410.000;	           0
20250723;	181012;	1753274412.000;	           0
20250723;	181014;	1753274414.000;	           0
20250723;	181016;	1753274416.000;	           0
20250723;	181018;	1753274418.000;	           0
20250723;	181020;	1753274420.000;	           0
20250723;	181022;	1753274422.000;	           0
20250723;	181024;	1753274424.000;	           0
20250723;	181026;	1753274426.000;	       err32
20250723;	181028;	1753274428.000;	       err32
20250723;	181030;	1753274430.000;	       err32
20250723;	181032;	1753274432.000;	       err32
20250723;	181034;	1753274434.000;	       err32
20250723;	181036;	1753274436.000;	       err32
20250723;	181038;	1753274438.000;	       err32
20250723;	181040;	1753274440.000;	       err32
20250723;	181042;	1753274442.000;	       err32
20250723;	181044;	1753274444.000;	       err32
20250723;	181046;	1753274446.000;	       err32
20250723;	181048;	1753274448.000;	       err32
20250723;	181050;	1753274450.000;	       err32
20250723;	181052;	1753274452.000;	       err32
20250723;	181054;	1753274454.000;	       err32
20250723;	181056;	1753274456.000;	       err32
20250723;	181058;	1753274458.000;	       err32
20250723;	181100;	1753274460.000;	       err32
20250723;	181102;	1753274462.000;	       err32
20250723;	181104;	1753274464.000;	       err32
20250723;	181106;	1753274466.000;	       err32
20250723;	181108;	1753274468.000;	       err32
20250723;	181110;	1753274470.000;	       err32
20250723;	181112;	1753274472.000;	       err32
20250723;	181114;	1753274474.000;	       err32
20250723;	181116;	1753274476.000;	       err32
20250723;	181118;	1753274478.000;	       err32
20250723;	181120;	1753274480.000;	       err32
20250723;	181122;	1753274482.000;	       err32
