#ies_format_version: 1.0
#file: 20250801_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250801;	170154;	1754047914.000;	          23;	     0
20250801;	170157;	1754047917.000;	          23;	     0
20250801;	170200;	1754047920.000;	          23;	     0
20250801;	170203;	1754047923.000;	          23;	     0
20250801;	170206;	1754047926.000;	          23;	     0
20250801;	170209;	1754047929.000;	          23;	     0
20250801;	170212;	1754047932.000;	          23;	     0
20250801;	170215;	1754047935.000;	          23;	     0
20250801;	170218;	1754047938.000;	          23;	     0
20250801;	170221;	1754047941.000;	          23;	     0
20250801;	170224;	1754047944.000;	          23;	     0
20250801;	170227;	1754047947.000;	          23;	     0
20250801;	170230;	1754047950.000;	          23;	     0
20250801;	170233;	1754047953.000;	          23;	     0
20250801;	170236;	1754047956.000;	          23;	     0
20250801;	170239;	1754047959.000;	          23;	     0
20250801;	170242;	1754047962.000;	          23;	     0
20250801;	170245;	1754047965.000;	          23;	     0
20250801;	170248;	1754047968.000;	          23;	     0
20250801;	170251;	1754047971.000;	          23;	     0
20250801;	170254;	1754047974.000;	          23;	     0
20250801;	170257;	1754047977.000;	          23;	     0
20250801;	170300;	1754047980.000;	          23;	     0
20250801;	170303;	1754047983.000;	          23;	     0
20250801;	170306;	1754047986.000;	          23;	     0
20250801;	170309;	1754047989.000;	          23;	     0
20250801;	170312;	1754047992.000;	          23;	     0
20250801;	170315;	1754047995.000;	          23;	     0
20250801;	170318;	1754047998.000;	          23;	     0
20250801;	170321;	1754048001.000;	          23;	     0
20250801;	170324;	1754048004.000;	          23;	     0
20250801;	170327;	1754048007.000;	          23;	     0
20250801;	170330;	1754048010.000;	          23;	     0
20250801;	170333;	1754048013.000;	          23;	     0
20250801;	170336;	1754048016.000;	          23;	     0
20250801;	170339;	1754048019.000;	          23;	     0
20250801;	170342;	1754048022.000;	          23;	     0
20250801;	170345;	1754048025.000;	          23;	     0
20250801;	170348;	1754048028.000;	          23;	     0
20250801;	170351;	1754048031.000;	          23;	     0
20250801;	170354;	1754048034.000;	          23;	     0
20250801;	170357;	1754048037.000;	          23;	     0
20250801;	170400;	1754048040.000;	          23;	     0
20250801;	170403;	1754048043.000;	          23;	     0
20250801;	170406;	1754048046.000;	          23;	     0
20250801;	170409;	1754048049.000;	          23;	     0
20250801;	170412;	1754048052.000;	          23;	     0
20250801;	170415;	1754048055.000;	          23;	     0
20250801;	170418;	1754048058.000;	          23;	     0
20250801;	170421;	1754048061.000;	          23;	     0
20250801;	170424;	1754048064.000;	          23;	     0
20250801;	170427;	1754048067.000;	          23;	     0
20250801;	170430;	1754048070.000;	          23;	     0
20250801;	170433;	1754048073.000;	          23;	     0
20250801;	170436;	1754048076.000;	          23;	     0
20250801;	170439;	1754048079.000;	          23;	     0
20250801;	170442;	1754048082.000;	          23;	     0
20250801;	170445;	1754048085.000;	          23;	     0
20250801;	170448;	1754048088.000;	          23;	     0
20250801;	170451;	1754048091.000;	          23;	     0
20250801;	170454;	1754048094.000;	          23;	     0
20250801;	170457;	1754048097.000;	          23;	     0
20250801;	170500;	1754048100.000;	          23;	     0
20250801;	170503;	1754048103.000;	          23;	     0
20250801;	170506;	1754048106.000;	          23;	     0
20250801;	170509;	1754048109.000;	          23;	     0
20250801;	170512;	1754048112.000;	          23;	     0
20250801;	170515;	1754048115.000;	          23;	     0
20250801;	170518;	1754048118.000;	          23;	     0
20250801;	170521;	1754048121.000;	          23;	     0
20250801;	170524;	1754048124.000;	          23;	     0
20250801;	170527;	1754048127.000;	          23;	     0
20250801;	170530;	1754048130.000;	          23;	     0
20250801;	170533;	1754048133.000;	          23;	     0
20250801;	170536;	1754048136.000;	          23;	     0
20250801;	170539;	1754048139.000;	          23;	     0
20250801;	170542;	1754048142.000;	          23;	     0
20250801;	170545;	1754048145.000;	          23;	     0
20250801;	170548;	1754048148.000;	          23;	     0
20250801;	170551;	1754048151.000;	          23;	     0
20250801;	170554;	1754048154.000;	          23;	     0
20250801;	170557;	1754048157.000;	          23;	     0
20250801;	170600;	1754048160.000;	          23;	     0
20250801;	170603;	1754048163.000;	          23;	     0
20250801;	170606;	1754048166.000;	          23;	     0
20250801;	170609;	1754048169.000;	          23;	     0
20250801;	170612;	1754048172.000;	          23;	     0
20250801;	170615;	1754048175.000;	          23;	     0
20250801;	170618;	1754048178.000;	          23;	     0
20250801;	170621;	1754048181.000;	          23;	     0
20250801;	170624;	1754048184.000;	          23;	     0
20250801;	170627;	1754048187.000;	          23;	     0
20250801;	170630;	1754048190.000;	          23;	     0
20250801;	170633;	1754048193.000;	          23;	     0
20250801;	170636;	1754048196.000;	          23;	     0
20250801;	170639;	1754048199.000;	          23;	     0
20250801;	170642;	1754048202.000;	          23;	     0
20250801;	170645;	1754048205.000;	          23;	     0
20250801;	170648;	1754048208.000;	          23;	     0
20250801;	170651;	1754048211.000;	          23;	     0
20250801;	170654;	1754048214.000;	          23;	     0
20250801;	170657;	1754048217.000;	          23;	     0
20250801;	170700;	1754048220.000;	          23;	     0
20250801;	170703;	1754048223.000;	          23;	     0
20250801;	170706;	1754048226.000;	          23;	     0
20250801;	170709;	1754048229.000;	          23;	     0
20250801;	170712;	1754048232.000;	          23;	     0
20250801;	170715;	1754048235.000;	          23;	     0
20250801;	170718;	1754048238.000;	          23;	     0
20250801;	170721;	1754048241.000;	          23;	     0
20250801;	170724;	1754048244.000;	          23;	     0
20250801;	170727;	1754048247.000;	          23;	     0
20250801;	170730;	1754048250.000;	          23;	     0
20250801;	170733;	1754048253.000;	          23;	     0
20250801;	170736;	1754048256.000;	          23;	     0
20250801;	170739;	1754048259.000;	          23;	     0
20250801;	170742;	1754048262.000;	          23;	     0
20250801;	170745;	1754048265.000;	          23;	     0
20250801;	170748;	1754048268.000;	          23;	     0
20250801;	170751;	1754048271.000;	          23;	     0
20250801;	170754;	1754048274.000;	          23;	     0
20250801;	170757;	1754048277.000;	          23;	     0
20250801;	170800;	1754048280.000;	          23;	     0
20250801;	170803;	1754048283.000;	          23;	     0
20250801;	170806;	1754048286.000;	          23;	     0
20250801;	170809;	1754048289.000;	          23;	     0
20250801;	170812;	1754048292.000;	          23;	     0
20250801;	170815;	1754048295.000;	          23;	     0
20250801;	170818;	1754048298.000;	          23;	     0
20250801;	170821;	1754048301.000;	          23;	     0
20250801;	170824;	1754048304.000;	          23;	     0
20250801;	170827;	1754048307.000;	          23;	     0
20250801;	170830;	1754048310.000;	          23;	     0
20250801;	170833;	1754048313.000;	          23;	     0
20250801;	170836;	1754048316.000;	          23;	     0
20250801;	170839;	1754048319.000;	          23;	     0
20250801;	170842;	1754048322.000;	          23;	     0
20250801;	170845;	1754048325.000;	          23;	     0
20250801;	170848;	1754048328.000;	          23;	     0
20250801;	170851;	1754048331.000;	          23;	     0
20250801;	170854;	1754048334.000;	          23;	     0
20250801;	170857;	1754048337.000;	          23;	     0
20250801;	170900;	1754048340.000;	          23;	     0
20250801;	170903;	1754048343.000;	          23;	     0
20250801;	170906;	1754048346.000;	          23;	     0
20250801;	170909;	1754048349.000;	          23;	     0
20250801;	170912;	1754048352.000;	          23;	     0
20250801;	170915;	1754048355.000;	          23;	     0
20250801;	170918;	1754048358.000;	          23;	     0
20250801;	170921;	1754048361.000;	          23;	     0
20250801;	170924;	1754048364.000;	          23;	     0
20250801;	170927;	1754048367.000;	          23;	     0
20250801;	170930;	1754048370.000;	          23;	     0
20250801;	170933;	1754048373.000;	          23;	     0
20250801;	170936;	1754048376.000;	          23;	     0
20250801;	170939;	1754048379.000;	          23;	     0
20250801;	170942;	1754048382.000;	          23;	     0
20250801;	170945;	1754048385.000;	          23;	     0
20250801;	170948;	1754048388.000;	          23;	     0
20250801;	170951;	1754048391.000;	          23;	     0
20250801;	170954;	1754048394.000;	          23;	     0
20250801;	170957;	1754048397.000;	          23;	     0
20250801;	171000;	1754048400.000;	          23;	     0
20250801;	171003;	1754048403.000;	          23;	     0
20250801;	171006;	1754048406.000;	          23;	     0
20250801;	171009;	1754048409.000;	          23;	     0
20250801;	171012;	1754048412.000;	          23;	     0
20250801;	171015;	1754048415.000;	          23;	     0
20250801;	171018;	1754048418.000;	          23;	     0
20250801;	171021;	1754048421.000;	          23;	     0
20250801;	171024;	1754048424.000;	          23;	     0
20250801;	171027;	1754048427.000;	          23;	     0
20250801;	171030;	1754048430.000;	          23;	     0
20250801;	171033;	1754048433.000;	          23;	     0
20250801;	171036;	1754048436.000;	          23;	     0
20250801;	171039;	1754048439.000;	          23;	     0
20250801;	171042;	1754048442.000;	          23;	     0
20250801;	171045;	1754048445.000;	          23;	     0
20250801;	171048;	1754048448.000;	          23;	     0
20250801;	171051;	1754048451.000;	          23;	     0
20250801;	171054;	1754048454.000;	          23;	     0
20250801;	171057;	1754048457.000;	          23;	     0
20250801;	171100;	1754048460.000;	          23;	     0
20250801;	171103;	1754048463.000;	          23;	     0
20250801;	171106;	1754048466.000;	          23;	     0
20250801;	171109;	1754048469.000;	          23;	     0
20250801;	171112;	1754048472.000;	          23;	     0
20250801;	171115;	1754048475.000;	          23;	     0
20250801;	171118;	1754048478.000;	          23;	     0
20250801;	171121;	1754048481.000;	          23;	     0
20250801;	171124;	1754048484.000;	          23;	     0
20250801;	171127;	1754048487.000;	          23;	     0
20250801;	171130;	1754048490.000;	          23;	     0
20250801;	171133;	1754048493.000;	          23;	     0
20250801;	171136;	1754048496.000;	          23;	     0
20250801;	171139;	1754048499.000;	          23;	     0
20250801;	171142;	1754048502.000;	          23;	     0
20250801;	171145;	1754048505.000;	          23;	     0
20250801;	171148;	1754048508.000;	          23;	     0
20250801;	171151;	1754048511.000;	          23;	     0
20250801;	171154;	1754048514.000;	          23;	     0
20250801;	171157;	1754048517.000;	          23;	     0
20250801;	171200;	1754048520.000;	          23;	     0
20250801;	171203;	1754048523.000;	          23;	     0
20250801;	171206;	1754048526.000;	          23;	     0
20250801;	171209;	1754048529.000;	          23;	     0
20250801;	171212;	1754048532.000;	          23;	     0
20250801;	171215;	1754048535.000;	          23;	     0
20250801;	171218;	1754048538.000;	          23;	     0
20250801;	171221;	1754048541.000;	          23;	     0
20250801;	171224;	1754048544.000;	          23;	     0
20250801;	171227;	1754048547.000;	          23;	     0
20250801;	171230;	1754048550.000;	          23;	     0
20250801;	171233;	1754048553.000;	          23;	     0
20250801;	171236;	1754048556.000;	          23;	     0
20250801;	171239;	1754048559.000;	          23;	     0
20250801;	171242;	1754048562.000;	          23;	     0
20250801;	171245;	1754048565.000;	          23;	     0
20250801;	171248;	1754048568.000;	          23;	     0
20250801;	171251;	1754048571.000;	          23;	     0
20250801;	171254;	1754048574.000;	          23;	     0
20250801;	171257;	1754048577.000;	          23;	     0
20250801;	171300;	1754048580.000;	          23;	     0
20250801;	171303;	1754048583.000;	          23;	     0
20250801;	171306;	1754048586.000;	          23;	     0
20250801;	171309;	1754048589.000;	          23;	     0
20250801;	171312;	1754048592.000;	          23;	     0
20250801;	171315;	1754048595.000;	          23;	     0
20250801;	171318;	1754048598.000;	          23;	     0
20250801;	171321;	1754048601.000;	          23;	     0
20250801;	171324;	1754048604.000;	          23;	     0
20250801;	171327;	1754048607.000;	          23;	     0
20250801;	171330;	1754048610.000;	          23;	     0
20250801;	171333;	1754048613.000;	          23;	     0
20250801;	171336;	1754048616.000;	          23;	     0
20250801;	171339;	1754048619.000;	          23;	     0
20250801;	171342;	1754048622.000;	          23;	     0
20250801;	171345;	1754048625.000;	          23;	     0
20250801;	171348;	1754048628.000;	          23;	     0
20250801;	171351;	1754048631.000;	          23;	     0
20250801;	171354;	1754048634.000;	          23;	     0
20250801;	171357;	1754048637.000;	          23;	     0
20250801;	171400;	1754048640.000;	          23;	     0
20250801;	171403;	1754048643.000;	          23;	     0
20250801;	171406;	1754048646.000;	          23;	     0
20250801;	171409;	1754048649.000;	          23;	     0
20250801;	171412;	1754048652.000;	          23;	     0
20250801;	171415;	1754048655.000;	          23;	     0
20250801;	171418;	1754048658.000;	          23;	     0
20250801;	171421;	1754048661.000;	          23;	     0
20250801;	171424;	1754048664.000;	          23;	     0
20250801;	171427;	1754048667.000;	          23;	     0
20250801;	171430;	1754048670.000;	          23;	     0
20250801;	171433;	1754048673.000;	          23;	     0
20250801;	171436;	1754048676.000;	          23;	     0
20250801;	171439;	1754048679.000;	          23;	     0
20250801;	171442;	1754048682.000;	          23;	     0
20250801;	171445;	1754048685.000;	          23;	     0
20250801;	171448;	1754048688.000;	          23;	     0
20250801;	171451;	1754048691.000;	          23;	     0
20250801;	171454;	1754048694.000;	          23;	     0
20250801;	171457;	1754048697.000;	          23;	     0
20250801;	171500;	1754048700.000;	          23;	     0
20250801;	171503;	1754048703.000;	          23;	     0
20250801;	171506;	1754048706.000;	          23;	     0
20250801;	171509;	1754048709.000;	          23;	     0
20250801;	171512;	1754048712.000;	          23;	     0
20250801;	171515;	1754048715.000;	          23;	     0
20250801;	171518;	1754048718.000;	          23;	     0
20250801;	171521;	1754048721.000;	          23;	     0
20250801;	171524;	1754048724.000;	          23;	     0
20250801;	171527;	1754048727.000;	          23;	     0
20250801;	171530;	1754048730.000;	          23;	     0
20250801;	171533;	1754048733.000;	          23;	     0
20250801;	171536;	1754048736.000;	          23;	     0
20250801;	171539;	1754048739.000;	          23;	     0
20250801;	171542;	1754048742.000;	          23;	     0
20250801;	171545;	1754048745.000;	          23;	     0
20250801;	171548;	1754048748.000;	          23;	     0
20250801;	171551;	1754048751.000;	          23;	     0
20250801;	171554;	1754048754.000;	          23;	     0
20250801;	171557;	1754048757.000;	          23;	     0
20250801;	171600;	1754048760.000;	          23;	     0
20250801;	171603;	1754048763.000;	          23;	     0
20250801;	171606;	1754048766.000;	          23;	     0
20250801;	171609;	1754048769.000;	          23;	     0
20250801;	171612;	1754048772.000;	          23;	     0
20250801;	171615;	1754048775.000;	          23;	     0
20250801;	171618;	1754048778.000;	          23;	     0
20250801;	171621;	1754048781.000;	          23;	     0
20250801;	171624;	1754048784.000;	          23;	     0
20250801;	171627;	1754048787.000;	          23;	     0
20250801;	171630;	1754048790.000;	          23;	     0
20250801;	171633;	1754048793.000;	          23;	     0
20250801;	171636;	1754048796.000;	          23;	     0
20250801;	171639;	1754048799.000;	          23;	     0
20250801;	171642;	1754048802.000;	          23;	     0
20250801;	171645;	1754048805.000;	          23;	     0
20250801;	171648;	1754048808.000;	          23;	     0
20250801;	171651;	1754048811.000;	          23;	     0
20250801;	171654;	1754048814.000;	          23;	     0
20250801;	171657;	1754048817.000;	          23;	     0
20250801;	171700;	1754048820.000;	          23;	     0
20250801;	171703;	1754048823.000;	          23;	     0
20250801;	171706;	1754048826.000;	          23;	     0
20250801;	171709;	1754048829.000;	          23;	     0
20250801;	171712;	1754048832.000;	          23;	     0
20250801;	171715;	1754048835.000;	          23;	     0
20250801;	171718;	1754048838.000;	          23;	     0
20250801;	171721;	1754048841.000;	          23;	     0
20250801;	171724;	1754048844.000;	          23;	     0
20250801;	171727;	1754048847.000;	          23;	     0
20250801;	171730;	1754048850.000;	          23;	     0
20250801;	171733;	1754048853.000;	          23;	     0
20250801;	171736;	1754048856.000;	          23;	     0
20250801;	171739;	1754048859.000;	          23;	     0
20250801;	171742;	1754048862.000;	          23;	     0
20250801;	171745;	1754048865.000;	          23;	     0
20250801;	171748;	1754048868.000;	          23;	     0
20250801;	171751;	1754048871.000;	          23;	     0
20250801;	171754;	1754048874.000;	          23;	     0
20250801;	171757;	1754048877.000;	          23;	     0
20250801;	171800;	1754048880.000;	          23;	     0
20250801;	171803;	1754048883.000;	          23;	     0
20250801;	171806;	1754048886.000;	          23;	     0
20250801;	171809;	1754048889.000;	          23;	     0
20250801;	171812;	1754048892.000;	          23;	     0
20250801;	171815;	1754048895.000;	          23;	     0
20250801;	171818;	1754048898.000;	          23;	     0
20250801;	171821;	1754048901.000;	          23;	     0
20250801;	171824;	1754048904.000;	          23;	     0
20250801;	171827;	1754048907.000;	          23;	     0
20250801;	171830;	1754048910.000;	          23;	     0
20250801;	171833;	1754048913.000;	          23;	     0
20250801;	171836;	1754048916.000;	          23;	     0
20250801;	171839;	1754048919.000;	          23;	     0
20250801;	171842;	1754048922.000;	          23;	     0
20250801;	171845;	1754048925.000;	          23;	     0
20250801;	171848;	1754048928.000;	          23;	     0
20250801;	171851;	1754048931.000;	          23;	     0
20250801;	171854;	1754048934.000;	          23;	     0
20250801;	171857;	1754048937.000;	          23;	     0
20250801;	171900;	1754048940.000;	          23;	     0
20250801;	171903;	1754048943.000;	          23;	     0
20250801;	171906;	1754048946.000;	          23;	     0
20250801;	171909;	1754048949.000;	          23;	     0
20250801;	171912;	1754048952.000;	          23;	     0
20250801;	171915;	1754048955.000;	          23;	     0
20250801;	171918;	1754048958.000;	          23;	     0
20250801;	171921;	1754048961.000;	          23;	     0
20250801;	171924;	1754048964.000;	          23;	     0
20250801;	171927;	1754048967.000;	          23;	     0
20250801;	171930;	1754048970.000;	          23;	     0
20250801;	171933;	1754048973.000;	          23;	     0
20250801;	171936;	1754048976.000;	          23;	     0
20250801;	171939;	1754048979.000;	          23;	     0
20250801;	171942;	1754048982.000;	          23;	     0
20250801;	171945;	1754048985.000;	          23;	     0
20250801;	171948;	1754048988.000;	          23;	     0
20250801;	171951;	1754048991.000;	          23;	     0
20250801;	171954;	1754048994.000;	          23;	     0
20250801;	171957;	1754048997.000;	          23;	     0
20250801;	172000;	1754049000.000;	          23;	     0
20250801;	172003;	1754049003.000;	          23;	     0
20250801;	172006;	1754049006.000;	          23;	     0
20250801;	172009;	1754049009.000;	          23;	     0
20250801;	172012;	1754049012.000;	          23;	     0
20250801;	172015;	1754049015.000;	          23;	     0
20250801;	172018;	1754049018.000;	          23;	     0
20250801;	172021;	1754049021.000;	          23;	     0
20250801;	172024;	1754049024.000;	          23;	     0
20250801;	172027;	1754049027.000;	          23;	     0
20250801;	172030;	1754049030.000;	          23;	     0
20250801;	172033;	1754049033.000;	          23;	     0
20250801;	172036;	1754049036.000;	          23;	     0
20250801;	172039;	1754049039.000;	          23;	     0
20250801;	172042;	1754049042.000;	          23;	     0
20250801;	172045;	1754049045.000;	          23;	     0
20250801;	172048;	1754049048.000;	          23;	     0
20250801;	172051;	1754049051.000;	          23;	     0
20250801;	172054;	1754049054.000;	          23;	     0
20250801;	172057;	1754049057.000;	          23;	     0
20250801;	172100;	1754049060.000;	          23;	     0
20250801;	172103;	1754049063.000;	          23;	     0
20250801;	172106;	1754049066.000;	          23;	     0
20250801;	172109;	1754049069.000;	          23;	     0
20250801;	172112;	1754049072.000;	          23;	     0
20250801;	172115;	1754049075.000;	          23;	     0
20250801;	172118;	1754049078.000;	          23;	     0
20250801;	172121;	1754049081.000;	          23;	     0
20250801;	172124;	1754049084.000;	          23;	     0
20250801;	172127;	1754049087.000;	          23;	     0
20250801;	172130;	1754049090.000;	          23;	     0
20250801;	172133;	1754049093.000;	          23;	     0
20250801;	172136;	1754049096.000;	          23;	     0
20250801;	172139;	1754049099.000;	          23;	     0
20250801;	172142;	1754049102.000;	          23;	     0
20250801;	172145;	1754049105.000;	          23;	     0
20250801;	172148;	1754049108.000;	          23;	     0
20250801;	172151;	1754049111.000;	          23;	     0
20250801;	172154;	1754049114.000;	          23;	     0
20250801;	172157;	1754049117.000;	          23;	     0
20250801;	172200;	1754049120.000;	          23;	     0
20250801;	172203;	1754049123.000;	          23;	     0
20250801;	172206;	1754049126.000;	          23;	     0
20250801;	172209;	1754049129.000;	          23;	     0
20250801;	172212;	1754049132.000;	          23;	     0
20250801;	172215;	1754049135.000;	          23;	     0
20250801;	172218;	1754049138.000;	          23;	     0
20250801;	172221;	1754049141.000;	          23;	     0
20250801;	172224;	1754049144.000;	          23;	     0
20250801;	172227;	1754049147.000;	          23;	     0
20250801;	172230;	1754049150.000;	          23;	     0
20250801;	172233;	1754049153.000;	          23;	     0
20250801;	172236;	1754049156.000;	          23;	     0
20250801;	172239;	1754049159.000;	          23;	     0
20250801;	172242;	1754049162.000;	          23;	     0
20250801;	172245;	1754049165.000;	          23;	     0
20250801;	172248;	1754049168.000;	          23;	     0
20250801;	172251;	1754049171.000;	          23;	     0
20250801;	172254;	1754049174.000;	          23;	     0
20250801;	172257;	1754049177.000;	          23;	     0
20250801;	172300;	1754049180.000;	          23;	     0
20250801;	172303;	1754049183.000;	          23;	     0
20250801;	172306;	1754049186.000;	          23;	     0
20250801;	172309;	1754049189.000;	          23;	     0
20250801;	172312;	1754049192.000;	          23;	     0
20250801;	172315;	1754049195.000;	          23;	     0
20250801;	172318;	1754049198.000;	          23;	     0
20250801;	172321;	1754049201.000;	          23;	     0
20250801;	172324;	1754049204.000;	          23;	     0
20250801;	172327;	1754049207.000;	          23;	     0
20250801;	172330;	1754049210.000;	          23;	     0
20250801;	172333;	1754049213.000;	          23;	     0
20250801;	172336;	1754049216.000;	          23;	     0
20250801;	172339;	1754049219.000;	          23;	     0
20250801;	172342;	1754049222.000;	          23;	     0
20250801;	172345;	1754049225.000;	          23;	     0
20250801;	172348;	1754049228.000;	          23;	     0
20250801;	172351;	1754049231.000;	          23;	     0
20250801;	172354;	1754049234.000;	          23;	     0
20250801;	172357;	1754049237.000;	          23;	     0
20250801;	172400;	1754049240.000;	          23;	     0
20250801;	172403;	1754049243.000;	          23;	     0
20250801;	172406;	1754049246.000;	          23;	     0
20250801;	172409;	1754049249.000;	          23;	     0
20250801;	172412;	1754049252.000;	          23;	     0
20250801;	172415;	1754049255.000;	          23;	     0
20250801;	172418;	1754049258.000;	          23;	     0
20250801;	172421;	1754049261.000;	          23;	     0
20250801;	172424;	1754049264.000;	          23;	     0
20250801;	172427;	1754049267.000;	          23;	     0
20250801;	172430;	1754049270.000;	          23;	     0
20250801;	172433;	1754049273.000;	          23;	     0
20250801;	172436;	1754049276.000;	          23;	     0
20250801;	172439;	1754049279.000;	          23;	     0
20250801;	172442;	1754049282.000;	          23;	     0
20250801;	172445;	1754049285.000;	          23;	     0
20250801;	172448;	1754049288.000;	          23;	     0
20250801;	172451;	1754049291.000;	          23;	     0
20250801;	172454;	1754049294.000;	          23;	     0
20250801;	172457;	1754049297.000;	          23;	     0
20250801;	172500;	1754049300.000;	          23;	     0
20250801;	172503;	1754049303.000;	          23;	     0
20250801;	172506;	1754049306.000;	          23;	     0
20250801;	172509;	1754049309.000;	          23;	     0
20250801;	172512;	1754049312.000;	          23;	     0
20250801;	172515;	1754049315.000;	          23;	     0
20250801;	172518;	1754049318.000;	          23;	     0
20250801;	172521;	1754049321.000;	          23;	     0
20250801;	172524;	1754049324.000;	          23;	     0
20250801;	172527;	1754049327.000;	          23;	     0
20250801;	172530;	1754049330.000;	          23;	     0
20250801;	172533;	1754049333.000;	          23;	     0
20250801;	172536;	1754049336.000;	          23;	     0
20250801;	172539;	1754049339.000;	          23;	     0
20250801;	172542;	1754049342.000;	          23;	     0
20250801;	172545;	1754049345.000;	          23;	     0
20250801;	172548;	1754049348.000;	          23;	     0
20250801;	172551;	1754049351.000;	          23;	     0
20250801;	172554;	1754049354.000;	          23;	     0
20250801;	172557;	1754049357.000;	          23;	     0
20250801;	172600;	1754049360.000;	          23;	     0
20250801;	172603;	1754049363.000;	          23;	     0
20250801;	172606;	1754049366.000;	          23;	     0
20250801;	172609;	1754049369.000;	          23;	     0
20250801;	172612;	1754049372.000;	          23;	     0
20250801;	172615;	1754049375.000;	          23;	     0
20250801;	172618;	1754049378.000;	          23;	     0
20250801;	172621;	1754049381.000;	          23;	     0
20250801;	172624;	1754049384.000;	          23;	     0
20250801;	172627;	1754049387.000;	          23;	     0
20250801;	172630;	1754049390.000;	          23;	     0
20250801;	172633;	1754049393.000;	          23;	     0
20250801;	172636;	1754049396.000;	          23;	     0
20250801;	172639;	1754049399.000;	          23;	     0
20250801;	172642;	1754049402.000;	          23;	     0
20250801;	172645;	1754049405.000;	          23;	     0
20250801;	172648;	1754049408.000;	          23;	     0
20250801;	172651;	1754049411.000;	          23;	     0
20250801;	172654;	1754049414.000;	          23;	     0
20250801;	172657;	1754049417.000;	          23;	     0
20250801;	172700;	1754049420.000;	          23;	     0
20250801;	172703;	1754049423.000;	          23;	     0
20250801;	172706;	1754049426.000;	          23;	     0
20250801;	172709;	1754049429.000;	          23;	     0
20250801;	172712;	1754049432.000;	          23;	     0
20250801;	172715;	1754049435.000;	          23;	     0
20250801;	172718;	1754049438.000;	          23;	     0
20250801;	172721;	1754049441.000;	          23;	     0
20250801;	172724;	1754049444.000;	          23;	     0
20250801;	172727;	1754049447.000;	          23;	     0
20250801;	172730;	1754049450.000;	          23;	     0
20250801;	172733;	1754049453.000;	          23;	     0
20250801;	172736;	1754049456.000;	          23;	     0
20250801;	172739;	1754049459.000;	          23;	     0
20250801;	172742;	1754049462.000;	          23;	     0
20250801;	172745;	1754049465.000;	          23;	     0
20250801;	172748;	1754049468.000;	          23;	     0
20250801;	172751;	1754049471.000;	          23;	     0
20250801;	172754;	1754049474.000;	          23;	     0
20250801;	172757;	1754049477.000;	          23;	     0
20250801;	172800;	1754049480.000;	          23;	     0
20250801;	172803;	1754049483.000;	          23;	     0
20250801;	172806;	1754049486.000;	          23;	     0
20250801;	172809;	1754049489.000;	          23;	     0
20250801;	172812;	1754049492.000;	          23;	     0
20250801;	172815;	1754049495.000;	          23;	     0
20250801;	172818;	1754049498.000;	          23;	     0
20250801;	172821;	1754049501.000;	          23;	     0
20250801;	172824;	1754049504.000;	          23;	     0
20250801;	172827;	1754049507.000;	          23;	     0
20250801;	172830;	1754049510.000;	          23;	     0
20250801;	172833;	1754049513.000;	          23;	     0
20250801;	172836;	1754049516.000;	          23;	     0
20250801;	172839;	1754049519.000;	          23;	     0
20250801;	172842;	1754049522.000;	          23;	     0
20250801;	172845;	1754049525.000;	          23;	     0
20250801;	172848;	1754049528.000;	          23;	     0
20250801;	172851;	1754049531.000;	          23;	     0
20250801;	172854;	1754049534.000;	          23;	     0
20250801;	172857;	1754049537.000;	          23;	     0
20250801;	172900;	1754049540.000;	          23;	     0
20250801;	172903;	1754049543.000;	          23;	     0
20250801;	172906;	1754049546.000;	          23;	     0
20250801;	172909;	1754049549.000;	          23;	     0
20250801;	172912;	1754049552.000;	          23;	     0
20250801;	172915;	1754049555.000;	          23;	     0
20250801;	172918;	1754049558.000;	          23;	     0
20250801;	172921;	1754049561.000;	          23;	     0
20250801;	172924;	1754049564.000;	          23;	     0
20250801;	172927;	1754049567.000;	          23;	     0
20250801;	172930;	1754049570.000;	          23;	     0
20250801;	172933;	1754049573.000;	          23;	     0
20250801;	172936;	1754049576.000;	          23;	     0
20250801;	172939;	1754049579.000;	          23;	     0
20250801;	172942;	1754049582.000;	          23;	     0
20250801;	172945;	1754049585.000;	          23;	     0
20250801;	172948;	1754049588.000;	          23;	     0
20250801;	172951;	1754049591.000;	          23;	     0
20250801;	172954;	1754049594.000;	          23;	     0
20250801;	172957;	1754049597.000;	          23;	     0
20250801;	173000;	1754049600.000;	          23;	     0
20250801;	173003;	1754049603.000;	          23;	     0
20250801;	173006;	1754049606.000;	          23;	     0
20250801;	173009;	1754049609.000;	          23;	     0
20250801;	173012;	1754049612.000;	          23;	     0
