#ies_format_version: 1.0
#file: 20250729_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250729;	213539;	1753805139.000;	     0;	     1
20250729;	213542;	1753805142.000;	     0;	     1
20250729;	213545;	1753805145.000;	     0;	     1
20250729;	213548;	1753805148.000;	     0;	     1
20250729;	213551;	1753805151.000;	     0;	     1
20250729;	213554;	1753805154.000;	     0;	     1
20250729;	213557;	1753805157.000;	     0;	     1
20250729;	213600;	1753805160.000;	     0;	     1
20250729;	213603;	1753805163.000;	     0;	     1
20250729;	213606;	1753805166.000;	     0;	     1
20250729;	213609;	1753805169.000;	     0;	     1
20250729;	213612;	1753805172.000;	     0;	     1
20250729;	213615;	1753805175.000;	     0;	     1
20250729;	213618;	1753805178.000;	     0;	     1
20250729;	213621;	1753805181.000;	     0;	     1
20250729;	213624;	1753805184.000;	     0;	     1
20250729;	213627;	1753805187.000;	     0;	     1
20250729;	213630;	1753805190.000;	     0;	     1
20250729;	213633;	1753805193.000;	     0;	     1
20250729;	213636;	1753805196.000;	     0;	     1
20250729;	213639;	1753805199.000;	     0;	     1
20250729;	213642;	1753805202.000;	     0;	     1
20250729;	213645;	1753805205.000;	     0;	     1
20250729;	213648;	1753805208.000;	     0;	     1
20250729;	213651;	1753805211.000;	     0;	     1
20250729;	213654;	1753805214.000;	     0;	     1
20250729;	213657;	1753805217.000;	     0;	     1
20250729;	213700;	1753805220.000;	     0;	     1
20250729;	213703;	1753805223.000;	     0;	     1
20250729;	213706;	1753805226.000;	     0;	     1
20250729;	213709;	1753805229.000;	     0;	     1
20250729;	213712;	1753805232.000;	     0;	     1
20250729;	213715;	1753805235.000;	     0;	     1
20250729;	213718;	1753805238.000;	     0;	     1
20250729;	213721;	1753805241.000;	     0;	     1
20250729;	213724;	1753805244.000;	     0;	     1
20250729;	213727;	1753805247.000;	     0;	     1
20250729;	213730;	1753805250.000;	     0;	     1
20250729;	213733;	1753805253.000;	     0;	     1
20250729;	213736;	1753805256.000;	     0;	     1
20250729;	213739;	1753805259.000;	     0;	     1
20250729;	213742;	1753805262.000;	     0;	     1
20250729;	213745;	1753805265.000;	     0;	     1
20250729;	213748;	1753805268.000;	     0;	     1
20250729;	213751;	1753805271.000;	     0;	     1
20250729;	213754;	1753805274.000;	     0;	     1
20250729;	213757;	1753805277.000;	     0;	     1
20250729;	213800;	1753805280.000;	     0;	     1
20250729;	213803;	1753805283.000;	     0;	     1
20250729;	213806;	1753805286.000;	     0;	     1
20250729;	213809;	1753805289.000;	     0;	     1
20250729;	213812;	1753805292.000;	     0;	     1
20250729;	213815;	1753805295.000;	     0;	     1
20250729;	213818;	1753805298.000;	     0;	     1
20250729;	213821;	1753805301.000;	     0;	     1
20250729;	213824;	1753805304.000;	     0;	     1
20250729;	213827;	1753805307.000;	     0;	     1
20250729;	213830;	1753805310.000;	     0;	     1
20250729;	213833;	1753805313.000;	     0;	     1
20250729;	213836;	1753805316.000;	     0;	     1
20250729;	213839;	1753805319.000;	     0;	     1
20250729;	213842;	1753805322.000;	     0;	     1
20250729;	213845;	1753805325.000;	     0;	     1
20250729;	213848;	1753805328.000;	     0;	     1
20250729;	213851;	1753805331.000;	     0;	     1
20250729;	213854;	1753805334.000;	     0;	     1
20250729;	213857;	1753805337.000;	     0;	     1
20250729;	213900;	1753805340.000;	     0;	     1
20250729;	213903;	1753805343.000;	     0;	     1
20250729;	213906;	1753805346.000;	     0;	     1
20250729;	213909;	1753805349.000;	     0;	     1
20250729;	213912;	1753805352.000;	     0;	     1
20250729;	213915;	1753805355.000;	     0;	     1
20250729;	213918;	1753805358.000;	     0;	     1
20250729;	213921;	1753805361.000;	     0;	     1
20250729;	213924;	1753805364.000;	     0;	     1
20250729;	213927;	1753805367.000;	     0;	     1
20250729;	213930;	1753805370.000;	     0;	     1
20250729;	213933;	1753805373.000;	     0;	     1
20250729;	213936;	1753805376.000;	     0;	     1
20250729;	213939;	1753805379.000;	     0;	     1
20250729;	213942;	1753805382.000;	     0;	     1
20250729;	213945;	1753805385.000;	     0;	     1
20250729;	213948;	1753805388.000;	     0;	     1
20250729;	213951;	1753805391.000;	     0;	     1
20250729;	213954;	1753805394.000;	     0;	     1
20250729;	213957;	1753805397.000;	     0;	     1
20250729;	214000;	1753805400.000;	     0;	     1
20250729;	214003;	1753805403.000;	     0;	     1
20250729;	214006;	1753805406.000;	     0;	     1
20250729;	214009;	1753805409.000;	     0;	     1
20250729;	214012;	1753805412.000;	     0;	     1
20250729;	214015;	1753805415.000;	     0;	     1
20250729;	214018;	1753805418.000;	     0;	     1
20250729;	214021;	1753805421.000;	     0;	     1
20250729;	214024;	1753805424.000;	     0;	     1
20250729;	214027;	1753805427.000;	     0;	     1
20250729;	214030;	1753805430.000;	     0;	     1
20250729;	214033;	1753805433.000;	     0;	     1
20250729;	214036;	1753805436.000;	     0;	     1
20250729;	214039;	1753805439.000;	     0;	     1
20250729;	214042;	1753805442.000;	     0;	     1
20250729;	214045;	1753805445.000;	     0;	     1
20250729;	214048;	1753805448.000;	     0;	     1
20250729;	214051;	1753805451.000;	     0;	     1
20250729;	214054;	1753805454.000;	     0;	     1
20250729;	214057;	1753805457.000;	     0;	     1
20250729;	214100;	1753805460.000;	     0;	     1
20250729;	214103;	1753805463.000;	     0;	     1
20250729;	214106;	1753805466.000;	     0;	     1
20250729;	214109;	1753805469.000;	     0;	     1
20250729;	214112;	1753805472.000;	     0;	     1
20250729;	214115;	1753805475.000;	     0;	     1
20250729;	214118;	1753805478.000;	     0;	     1
20250729;	214121;	1753805481.000;	     0;	     1
20250729;	214124;	1753805484.000;	     0;	     1
20250729;	214127;	1753805487.000;	     0;	     1
20250729;	214130;	1753805490.000;	     0;	     1
20250729;	214133;	1753805493.000;	     0;	     1
20250729;	214136;	1753805496.000;	     0;	     1
20250729;	214139;	1753805499.000;	     0;	     1
20250729;	214142;	1753805502.000;	     0;	     1
20250729;	214145;	1753805505.000;	     0;	     1
20250729;	214148;	1753805508.000;	     0;	     1
20250729;	214151;	1753805511.000;	     0;	     1
20250729;	214154;	1753805514.000;	     0;	     1
20250729;	214157;	1753805517.000;	     0;	     1
20250729;	214200;	1753805520.000;	     0;	     1
20250729;	214203;	1753805523.000;	     0;	     1
20250729;	214206;	1753805526.000;	     0;	     1
20250729;	214209;	1753805529.000;	     0;	     1
20250729;	214212;	1753805532.000;	     0;	     1
20250729;	214215;	1753805535.000;	     0;	     1
20250729;	214218;	1753805538.000;	     0;	     1
20250729;	214221;	1753805541.000;	     0;	     1
20250729;	214224;	1753805544.000;	     0;	     1
20250729;	214227;	1753805547.000;	     0;	     1
20250729;	214230;	1753805550.000;	     0;	     1
20250729;	214233;	1753805553.000;	     0;	     1
20250729;	214236;	1753805556.000;	     0;	     1
20250729;	214239;	1753805559.000;	     0;	     1
20250729;	214242;	1753805562.000;	     0;	     1
20250729;	214245;	1753805565.000;	     0;	     1
20250729;	214248;	1753805568.000;	     0;	     1
20250729;	214251;	1753805571.000;	     0;	     1
20250729;	214254;	1753805574.000;	     0;	     1
20250729;	214257;	1753805577.000;	 err32;	 err32
20250729;	214300;	1753805580.000;	 err32;	 err32
20250729;	214303;	1753805583.000;	 err32;	 err32
20250729;	214306;	1753805586.000;	 err32;	 err32
20250729;	214309;	1753805589.000;	 err32;	 err32
20250729;	214312;	1753805592.000;	 err32;	 err32
20250729;	214315;	1753805595.000;	 err32;	 err32
20250729;	214318;	1753805598.000;	 err32;	 err32
20250729;	214321;	1753805601.000;	 err32;	 err32
20250729;	214324;	1753805604.000;	  err7;	  err7
20250729;	214327;	1753805607.000;	     0;	     1
20250729;	214330;	1753805610.000;	     0;	     1
20250729;	214333;	1753805613.000;	     0;	     1
20250729;	214336;	1753805616.000;	     0;	     1
20250729;	214339;	1753805619.000;	     0;	     1
20250729;	214342;	1753805622.000;	     0;	     1
20250729;	214345;	1753805625.000;	     0;	     1
20250729;	214348;	1753805628.000;	     0;	     1
20250729;	214351;	1753805631.000;	     0;	     1
20250729;	214354;	1753805634.000;	     0;	     1
20250729;	214357;	1753805637.000;	     0;	     1
20250729;	214400;	1753805640.000;	     0;	     1
20250729;	214403;	1753805643.000;	     0;	     1
20250729;	214406;	1753805646.000;	     0;	     1
20250729;	214409;	1753805649.000;	     0;	     1
20250729;	214412;	1753805652.000;	     0;	     1
20250729;	214415;	1753805655.000;	     0;	     1
20250729;	214418;	1753805658.000;	     0;	     1
20250729;	214421;	1753805661.000;	     0;	     1
20250729;	214424;	1753805664.000;	     0;	     1
20250729;	214427;	1753805667.000;	     0;	     1
20250729;	214430;	1753805670.000;	     0;	     1
20250729;	214433;	1753805673.000;	     0;	     1
20250729;	214436;	1753805676.000;	     0;	     1
20250729;	214439;	1753805679.000;	     0;	     1
20250729;	214442;	1753805682.000;	     0;	     1
20250729;	214445;	1753805685.000;	     0;	     1
20250729;	214448;	1753805688.000;	     0;	     1
20250729;	214451;	1753805691.000;	     0;	     1
20250729;	214454;	1753805694.000;	     0;	     1
20250729;	214457;	1753805697.000;	     0;	     1
20250729;	214500;	1753805700.000;	     0;	     1
20250729;	214503;	1753805703.000;	     0;	     1
20250729;	214506;	1753805706.000;	     0;	     1
20250729;	214509;	1753805709.000;	     0;	     1
20250729;	214512;	1753805712.000;	     0;	     1
20250729;	214515;	1753805715.000;	     0;	     1
20250729;	214518;	1753805718.000;	     0;	     1
20250729;	214521;	1753805721.000;	     0;	     1
20250729;	214524;	1753805724.000;	     0;	     1
20250729;	214527;	1753805727.000;	     0;	     1
20250729;	214530;	1753805730.000;	     0;	     1
20250729;	214533;	1753805733.000;	     0;	     1
20250729;	214536;	1753805736.000;	     0;	     1
20250729;	214539;	1753805739.000;	     0;	     1
20250729;	214542;	1753805742.000;	     0;	     1
20250729;	214545;	1753805745.000;	     0;	     1
20250729;	214548;	1753805748.000;	     0;	     1
20250729;	214551;	1753805751.000;	     0;	     1
20250729;	214554;	1753805754.000;	     0;	     1
20250729;	214557;	1753805757.000;	     0;	     1
20250729;	214600;	1753805760.000;	     0;	     1
20250729;	214603;	1753805763.000;	     0;	     1
20250729;	214606;	1753805766.000;	     0;	     1
20250729;	214609;	1753805769.000;	     0;	     1
20250729;	214612;	1753805772.000;	     0;	     1
20250729;	214615;	1753805775.000;	     0;	     1
20250729;	214618;	1753805778.000;	     0;	     1
20250729;	214621;	1753805781.000;	     0;	     1
20250729;	214624;	1753805784.000;	     0;	     1
20250729;	214627;	1753805787.000;	     0;	     1
20250729;	214630;	1753805790.000;	     0;	     1
20250729;	214633;	1753805793.000;	     0;	     1
20250729;	214636;	1753805796.000;	     0;	     1
20250729;	214639;	1753805799.000;	     0;	     1
20250729;	214642;	1753805802.000;	     0;	     1
20250729;	214645;	1753805805.000;	     0;	     1
20250729;	214648;	1753805808.000;	     0;	     1
20250729;	214651;	1753805811.000;	     0;	     1
20250729;	214654;	1753805814.000;	     0;	     1
20250729;	214657;	1753805817.000;	     0;	     1
20250729;	214700;	1753805820.000;	     0;	     1
20250729;	214703;	1753805823.000;	     0;	     1
20250729;	214706;	1753805826.000;	     0;	     1
20250729;	214709;	1753805829.000;	     0;	     1
20250729;	214712;	1753805832.000;	     0;	     1
20250729;	214715;	1753805835.000;	     0;	     1
20250729;	214718;	1753805838.000;	     0;	     1
20250729;	214721;	1753805841.000;	     0;	     1
20250729;	214724;	1753805844.000;	     0;	     1
20250729;	214727;	1753805847.000;	     0;	     1
20250729;	214730;	1753805850.000;	     0;	     1
20250729;	214733;	1753805853.000;	     0;	     1
20250729;	214736;	1753805856.000;	     0;	     1
20250729;	214739;	1753805859.000;	     0;	     1
20250729;	214742;	1753805862.000;	     0;	     1
20250729;	214745;	1753805865.000;	     0;	     1
20250729;	214748;	1753805868.000;	     0;	     1
20250729;	214751;	1753805871.000;	     0;	     1
20250729;	214754;	1753805874.000;	     0;	     1
20250729;	214757;	1753805877.000;	     0;	     1
20250729;	214800;	1753805880.000;	     0;	     1
20250729;	214803;	1753805883.000;	     0;	     1
20250729;	214806;	1753805886.000;	     0;	     1
20250729;	214809;	1753805889.000;	     0;	     1
20250729;	214812;	1753805892.000;	     0;	     1
20250729;	214815;	1753805895.000;	     0;	     1
20250729;	214818;	1753805898.000;	     0;	     1
20250729;	214821;	1753805901.000;	     0;	     1
20250729;	214824;	1753805904.000;	     0;	     1
20250729;	214827;	1753805907.000;	     0;	     1
20250729;	214830;	1753805910.000;	     0;	     1
20250729;	214833;	1753805913.000;	     0;	     1
20250729;	214836;	1753805916.000;	     0;	     1
20250729;	214839;	1753805919.000;	     0;	     1
20250729;	214842;	1753805922.000;	     0;	     1
20250729;	214845;	1753805925.000;	     0;	     1
20250729;	214848;	1753805928.000;	     0;	     1
20250729;	214851;	1753805931.000;	     0;	     1
20250729;	214854;	1753805934.000;	     0;	     1
20250729;	214857;	1753805937.000;	     0;	     1
20250729;	214900;	1753805940.000;	     0;	     1
20250729;	214903;	1753805943.000;	     0;	     1
20250729;	214906;	1753805946.000;	     0;	     1
20250729;	214909;	1753805949.000;	     0;	     1
20250729;	214912;	1753805952.000;	     0;	     1
20250729;	214915;	1753805955.000;	     0;	     1
20250729;	214918;	1753805958.000;	     0;	     1
20250729;	214921;	1753805961.000;	     0;	     1
20250729;	214924;	1753805964.000;	     0;	     1
20250729;	214927;	1753805967.000;	     0;	     1
20250729;	214930;	1753805970.000;	     0;	     1
20250729;	214933;	1753805973.000;	     0;	     1
20250729;	214936;	1753805976.000;	     0;	     1
20250729;	214939;	1753805979.000;	     0;	     1
20250729;	214942;	1753805982.000;	     0;	     1
20250729;	214945;	1753805985.000;	     0;	     1
20250729;	214948;	1753805988.000;	     0;	     1
20250729;	214951;	1753805991.000;	     0;	     1
20250729;	214954;	1753805994.000;	     0;	     1
20250729;	214957;	1753805997.000;	     0;	     1
20250729;	215000;	1753806000.000;	     0;	     1
20250729;	215003;	1753806003.000;	     0;	     1
20250729;	215006;	1753806006.000;	     0;	     1
20250729;	215009;	1753806009.000;	     0;	     1
20250729;	215012;	1753806012.000;	     0;	     1
20250729;	215015;	1753806015.000;	     0;	     1
20250729;	215018;	1753806018.000;	     0;	     1
20250729;	215021;	1753806021.000;	     0;	     1
20250729;	215024;	1753806024.000;	     0;	     1
20250729;	215027;	1753806027.000;	     0;	     1
20250729;	215030;	1753806030.000;	     0;	     1
20250729;	215033;	1753806033.000;	     0;	     1
20250729;	215036;	1753806036.000;	     0;	     1
20250729;	215039;	1753806039.000;	     0;	     1
20250729;	215042;	1753806042.000;	     0;	     1
20250729;	215045;	1753806045.000;	     0;	     1
20250729;	215048;	1753806048.000;	     0;	     1
20250729;	215051;	1753806051.000;	     0;	     1
20250729;	215054;	1753806054.000;	     0;	     1
20250729;	215057;	1753806057.000;	     0;	     1
20250729;	215100;	1753806060.000;	     0;	     1
20250729;	215103;	1753806063.000;	     0;	     1
20250729;	215106;	1753806066.000;	     0;	     1
20250729;	215109;	1753806069.000;	     0;	     1
20250729;	215112;	1753806072.000;	     0;	     1
20250729;	215115;	1753806075.000;	     0;	     1
20250729;	215118;	1753806078.000;	     0;	     1
20250729;	215121;	1753806081.000;	     0;	     1
20250729;	215124;	1753806084.000;	     0;	     1
20250729;	215127;	1753806087.000;	     0;	     1
20250729;	215130;	1753806090.000;	     0;	     1
20250729;	215133;	1753806093.000;	     0;	     1
20250729;	215136;	1753806096.000;	     0;	     1
20250729;	215139;	1753806099.000;	     0;	     1
20250729;	215142;	1753806102.000;	     0;	     1
20250729;	215145;	1753806105.000;	     0;	     1
20250729;	215148;	1753806108.000;	     0;	     1
20250729;	215151;	1753806111.000;	     0;	     1
20250729;	215154;	1753806114.000;	     0;	     1
20250729;	215157;	1753806117.000;	     0;	     1
20250729;	215200;	1753806120.000;	     0;	     1
20250729;	215203;	1753806123.000;	     0;	     1
20250729;	215206;	1753806126.000;	     0;	     1
20250729;	215209;	1753806129.000;	     0;	     1
20250729;	215212;	1753806132.000;	     0;	     1
20250729;	215215;	1753806135.000;	     0;	     1
20250729;	215218;	1753806138.000;	     0;	     1
20250729;	215221;	1753806141.000;	     0;	     1
20250729;	215224;	1753806144.000;	     0;	     1
20250729;	215227;	1753806147.000;	     0;	     1
20250729;	215230;	1753806150.000;	     0;	     1
20250729;	215233;	1753806153.000;	     0;	     1
20250729;	215236;	1753806156.000;	     0;	     1
20250729;	215239;	1753806159.000;	     0;	     1
20250729;	215242;	1753806162.000;	     0;	     1
20250729;	215245;	1753806165.000;	     0;	     1
20250729;	215248;	1753806168.000;	     0;	     1
20250729;	215251;	1753806171.000;	     0;	     1
20250729;	215254;	1753806174.000;	     0;	     1
20250729;	215257;	1753806177.000;	     0;	     1
20250729;	215300;	1753806180.000;	     0;	     1
20250729;	215303;	1753806183.000;	     0;	     1
20250729;	215306;	1753806186.000;	     0;	     1
20250729;	215309;	1753806189.000;	     0;	     1
20250729;	215312;	1753806192.000;	     0;	     1
20250729;	215315;	1753806195.000;	     0;	     1
20250729;	215318;	1753806198.000;	     0;	     1
20250729;	215321;	1753806201.000;	     0;	     1
20250729;	215324;	1753806204.000;	     0;	     1
20250729;	215327;	1753806207.000;	     0;	     1
20250729;	215330;	1753806210.000;	     0;	     1
20250729;	215333;	1753806213.000;	     0;	     1
20250729;	215336;	1753806216.000;	     0;	     1
20250729;	215339;	1753806219.000;	     0;	     1
20250729;	215342;	1753806222.000;	     0;	     1
20250729;	215345;	1753806225.000;	     0;	     1
20250729;	215348;	1753806228.000;	     0;	     1
20250729;	215351;	1753806231.000;	     0;	     1
20250729;	215354;	1753806234.000;	     0;	     1
20250729;	215357;	1753806237.000;	     0;	     1
20250729;	215400;	1753806240.000;	     0;	     1
20250729;	215403;	1753806243.000;	     0;	     1
20250729;	215406;	1753806246.000;	     0;	     1
20250729;	215409;	1753806249.000;	     0;	     1
20250729;	215412;	1753806252.000;	     0;	     1
20250729;	215415;	1753806255.000;	     0;	     1
20250729;	215418;	1753806258.000;	     0;	     1
20250729;	215421;	1753806261.000;	     0;	     1
20250729;	215424;	1753806264.000;	     0;	     1
20250729;	215427;	1753806267.000;	     0;	     1
20250729;	215430;	1753806270.000;	     0;	     1
20250729;	215433;	1753806273.000;	     0;	     1
20250729;	215436;	1753806276.000;	     0;	     1
20250729;	215439;	1753806279.000;	     0;	     1
20250729;	215442;	1753806282.000;	     0;	     1
20250729;	215445;	1753806285.000;	     0;	     1
20250729;	215448;	1753806288.000;	     0;	     1
20250729;	215451;	1753806291.000;	     0;	     1
20250729;	215454;	1753806294.000;	     0;	     1
20250729;	215457;	1753806297.000;	     0;	     1
20250729;	215500;	1753806300.000;	     0;	     1
20250729;	215503;	1753806303.000;	     0;	     1
20250729;	215506;	1753806306.000;	     0;	     1
20250729;	215509;	1753806309.000;	     0;	     1
20250729;	215512;	1753806312.000;	     0;	     1
20250729;	215515;	1753806315.000;	     0;	     1
20250729;	215518;	1753806318.000;	     0;	     1
20250729;	215521;	1753806321.000;	     0;	     1
20250729;	215524;	1753806324.000;	     0;	     1
20250729;	215527;	1753806327.000;	     0;	     1
20250729;	215530;	1753806330.000;	 err32;	 err32
20250729;	215533;	1753806333.000;	 err32;	 err32
20250729;	215536;	1753806336.000;	 err32;	 err32
20250729;	215539;	1753806339.000;	 err32;	 err32
20250729;	215542;	1753806342.000;	 err32;	 err32
20250729;	215545;	1753806345.000;	 err32;	 err32
20250729;	215548;	1753806348.000;	 err32;	 err32
20250729;	215551;	1753806351.000;	 err32;	 err32
20250729;	215554;	1753806354.000;	 err32;	 err32
20250729;	215557;	1753806357.000;	 err32;	 err32
20250729;	215600;	1753806360.000;	 err32;	 err32
20250729;	215603;	1753806363.000;	 err32;	 err32
20250729;	215606;	1753806366.000;	 err32;	 err32
20250729;	215609;	1753806369.000;	 err32;	 err32
20250729;	215612;	1753806372.000;	 err32;	 err32
20250729;	215615;	1753806375.000;	 err32;	 err32
20250729;	215618;	1753806378.000;	  err7;	  err7
20250729;	215621;	1753806381.000;	     0;	     1
20250729;	215624;	1753806384.000;	     0;	     1
20250729;	215627;	1753806387.000;	     0;	     1
20250729;	215630;	1753806390.000;	     0;	     1
20250729;	215633;	1753806393.000;	     0;	     1
20250729;	215636;	1753806396.000;	     0;	     1
20250729;	215639;	1753806399.000;	     0;	     1
20250729;	215642;	1753806402.000;	     0;	     1
20250729;	215645;	1753806405.000;	     0;	     1
20250729;	215648;	1753806408.000;	     0;	     1
20250729;	215651;	1753806411.000;	     0;	     1
20250729;	215654;	1753806414.000;	     0;	     1
20250729;	215657;	1753806417.000;	     0;	     1
20250729;	215700;	1753806420.000;	     0;	     1
20250729;	215703;	1753806423.000;	     0;	     1
20250729;	215706;	1753806426.000;	     0;	     1
20250729;	215709;	1753806429.000;	     0;	     1
20250729;	215712;	1753806432.000;	     0;	     1
20250729;	215715;	1753806435.000;	     0;	     1
20250729;	215718;	1753806438.000;	     0;	     1
20250729;	215721;	1753806441.000;	     0;	     1
20250729;	215724;	1753806444.000;	     0;	     1
20250729;	215727;	1753806447.000;	     0;	     1
20250729;	215730;	1753806450.000;	     0;	     1
20250729;	215733;	1753806453.000;	     0;	     1
20250729;	215736;	1753806456.000;	     0;	     1
20250729;	215739;	1753806459.000;	     0;	     1
20250729;	215742;	1753806462.000;	     0;	     1
20250729;	215745;	1753806465.000;	     0;	     1
20250729;	215748;	1753806468.000;	     0;	     1
20250729;	215751;	1753806471.000;	     0;	     1
20250729;	215754;	1753806474.000;	     0;	     1
20250729;	215757;	1753806477.000;	     0;	     1
20250729;	215800;	1753806480.000;	     0;	     1
20250729;	215803;	1753806483.000;	     0;	     1
20250729;	215806;	1753806486.000;	     0;	     1
20250729;	215809;	1753806489.000;	     0;	     1
20250729;	215812;	1753806492.000;	     0;	     1
20250729;	215815;	1753806495.000;	     0;	     1
20250729;	215818;	1753806498.000;	     0;	     1
20250729;	215821;	1753806501.000;	     0;	     1
20250729;	215824;	1753806504.000;	     0;	     1
20250729;	215827;	1753806507.000;	     0;	     1
20250729;	215830;	1753806510.000;	     0;	     1
20250729;	215833;	1753806513.000;	     0;	     1
20250729;	215836;	1753806516.000;	     0;	     1
20250729;	215839;	1753806519.000;	     0;	     1
20250729;	215842;	1753806522.000;	     0;	     1
20250729;	215845;	1753806525.000;	     0;	     1
20250729;	215848;	1753806528.000;	     0;	     1
20250729;	215851;	1753806531.000;	     0;	     1
20250729;	215854;	1753806534.000;	     0;	     1
20250729;	215857;	1753806537.000;	     0;	     1
20250729;	215900;	1753806540.000;	     0;	     1
20250729;	215903;	1753806543.000;	     0;	     1
20250729;	215906;	1753806546.000;	     0;	     1
20250729;	215909;	1753806549.000;	     0;	     1
20250729;	215912;	1753806552.000;	     0;	     1
20250729;	215915;	1753806555.000;	     0;	     1
20250729;	215918;	1753806558.000;	     0;	     1
20250729;	215921;	1753806561.000;	     0;	     1
20250729;	215924;	1753806564.000;	     0;	     1
20250729;	215927;	1753806567.000;	     0;	     1
20250729;	215930;	1753806570.000;	     0;	     1
20250729;	215933;	1753806573.000;	     0;	     1
20250729;	215936;	1753806576.000;	     0;	     1
20250729;	215939;	1753806579.000;	     0;	     1
20250729;	215942;	1753806582.000;	     0;	     1
20250729;	215945;	1753806585.000;	     0;	     1
20250729;	215948;	1753806588.000;	     0;	     1
20250729;	215951;	1753806591.000;	     0;	     1
20250729;	215954;	1753806594.000;	     0;	     1
20250729;	215957;	1753806597.000;	     0;	     1
20250729;	220000;	1753806600.000;	     0;	     1
20250729;	220003;	1753806603.000;	     0;	     1
20250729;	220006;	1753806606.000;	     0;	     1
20250729;	220009;	1753806609.000;	     0;	     1
20250729;	220012;	1753806612.000;	     0;	     1
20250729;	220015;	1753806615.000;	     0;	     1
20250729;	220018;	1753806618.000;	     0;	     1
20250729;	220021;	1753806621.000;	     0;	     1
20250729;	220024;	1753806624.000;	     0;	     1
20250729;	220027;	1753806627.000;	     0;	     1
20250729;	220030;	1753806630.000;	     0;	     1
20250729;	220033;	1753806633.000;	     0;	     1
20250729;	220036;	1753806636.000;	     0;	     1
20250729;	220039;	1753806639.000;	     0;	     1
20250729;	220042;	1753806642.000;	     0;	     1
20250729;	220045;	1753806645.000;	     0;	     1
20250729;	220048;	1753806648.000;	     0;	     1
20250729;	220051;	1753806651.000;	     0;	     1
20250729;	220054;	1753806654.000;	     0;	     1
20250729;	220057;	1753806657.000;	     0;	     1
20250729;	220100;	1753806660.000;	     0;	     1
20250729;	220103;	1753806663.000;	     0;	     1
20250729;	220106;	1753806666.000;	     0;	     1
20250729;	220109;	1753806669.000;	     0;	     1
20250729;	220112;	1753806672.000;	     0;	     1
20250729;	220115;	1753806675.000;	     0;	     1
20250729;	220118;	1753806678.000;	     0;	     1
20250729;	220121;	1753806681.000;	     0;	     1
20250729;	220124;	1753806684.000;	     0;	     1
20250729;	220127;	1753806687.000;	     0;	     1
20250729;	220130;	1753806690.000;	     0;	     1
20250729;	220133;	1753806693.000;	     0;	     1
20250729;	220136;	1753806696.000;	     0;	     1
20250729;	220139;	1753806699.000;	     0;	     1
20250729;	220142;	1753806702.000;	     0;	     1
20250729;	220145;	1753806705.000;	     0;	     1
20250729;	220148;	1753806708.000;	     0;	     1
20250729;	220151;	1753806711.000;	     0;	     1
20250729;	220154;	1753806714.000;	     0;	     1
20250729;	220157;	1753806717.000;	     0;	     1
20250729;	220200;	1753806720.000;	     0;	     1
20250729;	220203;	1753806723.000;	     0;	     1
20250729;	220206;	1753806726.000;	     0;	     1
20250729;	220209;	1753806729.000;	     0;	     1
20250729;	220212;	1753806732.000;	     0;	     1
20250729;	220215;	1753806735.000;	     0;	     1
20250729;	220218;	1753806738.000;	     0;	     1
20250729;	220221;	1753806741.000;	     0;	     1
20250729;	220224;	1753806744.000;	     0;	     1
20250729;	220227;	1753806747.000;	     0;	     1
20250729;	220230;	1753806750.000;	     0;	     1
20250729;	220233;	1753806753.000;	     0;	     1
20250729;	220236;	1753806756.000;	     0;	     1
20250729;	220239;	1753806759.000;	     0;	     1
20250729;	220242;	1753806762.000;	     0;	     1
20250729;	220245;	1753806765.000;	     0;	     1
20250729;	220248;	1753806768.000;	     0;	     1
20250729;	220251;	1753806771.000;	     0;	     1
20250729;	220254;	1753806774.000;	     0;	     1
20250729;	220257;	1753806777.000;	     0;	     1
20250729;	220300;	1753806780.000;	     0;	     1
20250729;	220303;	1753806783.000;	     0;	     1
20250729;	220306;	1753806786.000;	     0;	     1
20250729;	220309;	1753806789.000;	     0;	     1
20250729;	220312;	1753806792.000;	     0;	     1
20250729;	220315;	1753806795.000;	     0;	     1
20250729;	220318;	1753806798.000;	     0;	     1
20250729;	220321;	1753806801.000;	     0;	     1
20250729;	220324;	1753806804.000;	     0;	     1
20250729;	220327;	1753806807.000;	     0;	     1
20250729;	220330;	1753806810.000;	     0;	     1
20250729;	220333;	1753806813.000;	     0;	     1
20250729;	220336;	1753806816.000;	     0;	     1
20250729;	220339;	1753806819.000;	     0;	     1
20250729;	220342;	1753806822.000;	     0;	     1
20250729;	220345;	1753806825.000;	     0;	     1
20250729;	220348;	1753806828.000;	     0;	     1
20250729;	220351;	1753806831.000;	     0;	     1
