#ies_format_version: 1.0
#file: 20250802_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250802;	154406;	1754129646.000;	           0;	     1
20250802;	154409;	1754129649.000;	           0;	     1
20250802;	154412;	1754129652.000;	           0;	     1
20250802;	154415;	1754129655.000;	           0;	     1
20250802;	154418;	1754129658.000;	           0;	     1
20250802;	154421;	1754129661.000;	           0;	     1
20250802;	154424;	1754129664.000;	           0;	     1
20250802;	154427;	1754129667.000;	           0;	     1
20250802;	154430;	1754129670.000;	           0;	     1
20250802;	154433;	1754129673.000;	           0;	     1
20250802;	154436;	1754129676.000;	           0;	     1
20250802;	154439;	1754129679.000;	           0;	     1
20250802;	154442;	1754129682.000;	           0;	     1
20250802;	154445;	1754129685.000;	           0;	     1
20250802;	154448;	1754129688.000;	           0;	     1
20250802;	154451;	1754129691.000;	           0;	     1
20250802;	154454;	1754129694.000;	           0;	     1
20250802;	154457;	1754129697.000;	           0;	     1
20250802;	154500;	1754129700.000;	           0;	     1
20250802;	154503;	1754129703.000;	           0;	     1
20250802;	154506;	1754129706.000;	           0;	     1
20250802;	154509;	1754129709.000;	           0;	     1
20250802;	154512;	1754129712.000;	           0;	     1
20250802;	154515;	1754129715.000;	           0;	     1
20250802;	154518;	1754129718.000;	           0;	     1
20250802;	154521;	1754129721.000;	           0;	     1
20250802;	154524;	1754129724.000;	           0;	     1
20250802;	154527;	1754129727.000;	           0;	     1
20250802;	154530;	1754129730.000;	           0;	     1
20250802;	154533;	1754129733.000;	           0;	     1
20250802;	154536;	1754129736.000;	           0;	     1
20250802;	154539;	1754129739.000;	           0;	     1
20250802;	154542;	1754129742.000;	           0;	     1
20250802;	154545;	1754129745.000;	           0;	     1
20250802;	154548;	1754129748.000;	           0;	     1
20250802;	154551;	1754129751.000;	           0;	     1
20250802;	154554;	1754129754.000;	           0;	     1
20250802;	154557;	1754129757.000;	           0;	     1
20250802;	154600;	1754129760.000;	           0;	     1
20250802;	154603;	1754129763.000;	           0;	     1
20250802;	154606;	1754129766.000;	           0;	     1
20250802;	154609;	1754129769.000;	           0;	     1
20250802;	154612;	1754129772.000;	           0;	     1
20250802;	154615;	1754129775.000;	           0;	     1
20250802;	154618;	1754129778.000;	           0;	     1
20250802;	154621;	1754129781.000;	           0;	     1
20250802;	154624;	1754129784.000;	           0;	     1
20250802;	154627;	1754129787.000;	           0;	     1
20250802;	154630;	1754129790.000;	           0;	     1
20250802;	154633;	1754129793.000;	           0;	     1
20250802;	154636;	1754129796.000;	           0;	     1
20250802;	154639;	1754129799.000;	           0;	     1
20250802;	154642;	1754129802.000;	           0;	     1
20250802;	154645;	1754129805.000;	           0;	     1
20250802;	154648;	1754129808.000;	           0;	     1
20250802;	154651;	1754129811.000;	           0;	     1
20250802;	154654;	1754129814.000;	           0;	     1
20250802;	154657;	1754129817.000;	           0;	     1
20250802;	154700;	1754129820.000;	           0;	     1
20250802;	154703;	1754129823.000;	           0;	     1
20250802;	154706;	1754129826.000;	           0;	     1
20250802;	154709;	1754129829.000;	           0;	     1
20250802;	154712;	1754129832.000;	           0;	     1
20250802;	154715;	1754129835.000;	           0;	     1
20250802;	154718;	1754129838.000;	           0;	     1
20250802;	154721;	1754129841.000;	           0;	     1
20250802;	154724;	1754129844.000;	           0;	     1
20250802;	154727;	1754129847.000;	           0;	     1
20250802;	154730;	1754129850.000;	           0;	     1
20250802;	154733;	1754129853.000;	           0;	     1
20250802;	154736;	1754129856.000;	           0;	     1
20250802;	154739;	1754129859.000;	           0;	     1
20250802;	154742;	1754129862.000;	           0;	     1
20250802;	154745;	1754129865.000;	           0;	     1
20250802;	154748;	1754129868.000;	           0;	     1
20250802;	154751;	1754129871.000;	           0;	     1
20250802;	154754;	1754129874.000;	           0;	     1
20250802;	154757;	1754129877.000;	           0;	     1
20250802;	154800;	1754129880.000;	           0;	     1
20250802;	154803;	1754129883.000;	           0;	     1
20250802;	154806;	1754129886.000;	           0;	     1
20250802;	154809;	1754129889.000;	           0;	     1
20250802;	154812;	1754129892.000;	           0;	     1
20250802;	154815;	1754129895.000;	           0;	     1
20250802;	154818;	1754129898.000;	           0;	     1
20250802;	154821;	1754129901.000;	           0;	     1
20250802;	154824;	1754129904.000;	           0;	     1
20250802;	154827;	1754129907.000;	           0;	     1
20250802;	154830;	1754129910.000;	           0;	     1
20250802;	154833;	1754129913.000;	           0;	     1
20250802;	154836;	1754129916.000;	           0;	     1
20250802;	154839;	1754129919.000;	           0;	     1
20250802;	154842;	1754129922.000;	           0;	     1
20250802;	154845;	1754129925.000;	           0;	     1
20250802;	154848;	1754129928.000;	           0;	     1
20250802;	154851;	1754129931.000;	           0;	     1
20250802;	154854;	1754129934.000;	           0;	     1
20250802;	154857;	1754129937.000;	           0;	     1
20250802;	154900;	1754129940.000;	           0;	     1
20250802;	154903;	1754129943.000;	           0;	     1
20250802;	154906;	1754129946.000;	           0;	     1
20250802;	154909;	1754129949.000;	           0;	     1
20250802;	154912;	1754129952.000;	           0;	     1
20250802;	154915;	1754129955.000;	           0;	     1
20250802;	154918;	1754129958.000;	           0;	     1
20250802;	154921;	1754129961.000;	           0;	     1
20250802;	154924;	1754129964.000;	           0;	     1
20250802;	154927;	1754129967.000;	           0;	     1
20250802;	154930;	1754129970.000;	           0;	     1
20250802;	154933;	1754129973.000;	           0;	     1
20250802;	154936;	1754129976.000;	           0;	     1
20250802;	154939;	1754129979.000;	           0;	     1
20250802;	154942;	1754129982.000;	           0;	     1
20250802;	154945;	1754129985.000;	           0;	     1
20250802;	154948;	1754129988.000;	           0;	     1
20250802;	154951;	1754129991.000;	           0;	     1
20250802;	154954;	1754129994.000;	           0;	     1
20250802;	154957;	1754129997.000;	           0;	     1
20250802;	155000;	1754130000.000;	           0;	     1
20250802;	155003;	1754130003.000;	           0;	     1
20250802;	155006;	1754130006.000;	           0;	     1
20250802;	155009;	1754130009.000;	           0;	     1
20250802;	155012;	1754130012.000;	           0;	     1
20250802;	155015;	1754130015.000;	           0;	     1
20250802;	155018;	1754130018.000;	           0;	     1
20250802;	155021;	1754130021.000;	           0;	     1
20250802;	155024;	1754130024.000;	           0;	     1
20250802;	155027;	1754130027.000;	           0;	     1
20250802;	155030;	1754130030.000;	           0;	     1
20250802;	155033;	1754130033.000;	           0;	     1
20250802;	155036;	1754130036.000;	           0;	     1
20250802;	155039;	1754130039.000;	           0;	     1
20250802;	155042;	1754130042.000;	           0;	     1
20250802;	155045;	1754130045.000;	           0;	     1
20250802;	155048;	1754130048.000;	           0;	     1
20250802;	155051;	1754130051.000;	           0;	     1
20250802;	155054;	1754130054.000;	           0;	     1
20250802;	155057;	1754130057.000;	           0;	     1
20250802;	155100;	1754130060.000;	           0;	     1
20250802;	155103;	1754130063.000;	           0;	     1
20250802;	155106;	1754130066.000;	           0;	     1
20250802;	155109;	1754130069.000;	           0;	     1
20250802;	155112;	1754130072.000;	           0;	     1
20250802;	155115;	1754130075.000;	           0;	     1
20250802;	155118;	1754130078.000;	           0;	     1
20250802;	155121;	1754130081.000;	           0;	     1
20250802;	155124;	1754130084.000;	           0;	     1
20250802;	155127;	1754130087.000;	           0;	     1
20250802;	155130;	1754130090.000;	           0;	     1
20250802;	155133;	1754130093.000;	           0;	     1
20250802;	155136;	1754130096.000;	           0;	     1
20250802;	155139;	1754130099.000;	           0;	     1
20250802;	155142;	1754130102.000;	           0;	     1
20250802;	155145;	1754130105.000;	           0;	     1
20250802;	155148;	1754130108.000;	           0;	     1
20250802;	155151;	1754130111.000;	           0;	     1
20250802;	155154;	1754130114.000;	           0;	     1
20250802;	155157;	1754130117.000;	           0;	     1
20250802;	155200;	1754130120.000;	           0;	     1
20250802;	155203;	1754130123.000;	           0;	     1
20250802;	155206;	1754130126.000;	           0;	     1
20250802;	155209;	1754130129.000;	           0;	     1
20250802;	155212;	1754130132.000;	           0;	     1
20250802;	155215;	1754130135.000;	           0;	     1
20250802;	155218;	1754130138.000;	           0;	     1
20250802;	155221;	1754130141.000;	           0;	     0
20250802;	155224;	1754130144.000;	           0;	     0
20250802;	155227;	1754130147.000;	           0;	     0
20250802;	155230;	1754130150.000;	           0;	     0
20250802;	155233;	1754130153.000;	           0;	     0
20250802;	155236;	1754130156.000;	           0;	     0
20250802;	155239;	1754130159.000;	           0;	     0
20250802;	155242;	1754130162.000;	           0;	     0
20250802;	155245;	1754130165.000;	           0;	     1
20250802;	155248;	1754130168.000;	           0;	     1
20250802;	155251;	1754130171.000;	           0;	     1
20250802;	155254;	1754130174.000;	           0;	     1
20250802;	155257;	1754130177.000;	           0;	     1
20250802;	155300;	1754130180.000;	           0;	     1
20250802;	155303;	1754130183.000;	           0;	     1
20250802;	155306;	1754130186.000;	           0;	     1
20250802;	155309;	1754130189.000;	           0;	     1
20250802;	155312;	1754130192.000;	           0;	     1
20250802;	155315;	1754130195.000;	           0;	     1
20250802;	155318;	1754130198.000;	           0;	     1
20250802;	155321;	1754130201.000;	           0;	     1
20250802;	155324;	1754130204.000;	           0;	     1
20250802;	155327;	1754130207.000;	           0;	     1
20250802;	155330;	1754130210.000;	           0;	     1
20250802;	155333;	1754130213.000;	           0;	     1
20250802;	155336;	1754130216.000;	           0;	     1
20250802;	155339;	1754130219.000;	           0;	     1
20250802;	155342;	1754130222.000;	           0;	     1
20250802;	155345;	1754130225.000;	           0;	     1
20250802;	155348;	1754130228.000;	           0;	     1
20250802;	155351;	1754130231.000;	           0;	     1
20250802;	155354;	1754130234.000;	           0;	     1
20250802;	155357;	1754130237.000;	           0;	     1
20250802;	155400;	1754130240.000;	           0;	     1
20250802;	155403;	1754130243.000;	           0;	     1
20250802;	155406;	1754130246.000;	           0;	     1
20250802;	155409;	1754130249.000;	           0;	     1
20250802;	155412;	1754130252.000;	           0;	     1
20250802;	155415;	1754130255.000;	           0;	     1
20250802;	155418;	1754130258.000;	           0;	     1
20250802;	155421;	1754130261.000;	           0;	     1
20250802;	155424;	1754130264.000;	           0;	     1
20250802;	155427;	1754130267.000;	           0;	     1
20250802;	155430;	1754130270.000;	           0;	     1
20250802;	155433;	1754130273.000;	           0;	     1
20250802;	155436;	1754130276.000;	           0;	     1
20250802;	155439;	1754130279.000;	           0;	     1
20250802;	155442;	1754130282.000;	           0;	     1
20250802;	155445;	1754130285.000;	           0;	     1
20250802;	155448;	1754130288.000;	           0;	     1
20250802;	155451;	1754130291.000;	           0;	     1
20250802;	155454;	1754130294.000;	           0;	     1
20250802;	155457;	1754130297.000;	           0;	     1
20250802;	155500;	1754130300.000;	           0;	     1
20250802;	155503;	1754130303.000;	           0;	     1
20250802;	155506;	1754130306.000;	           0;	     1
20250802;	155509;	1754130309.000;	           0;	     1
20250802;	155512;	1754130312.000;	           0;	     1
20250802;	155515;	1754130315.000;	           0;	     1
20250802;	155518;	1754130318.000;	           0;	     1
20250802;	155521;	1754130321.000;	           0;	     1
20250802;	155524;	1754130324.000;	           0;	     1
20250802;	155527;	1754130327.000;	           0;	     1
20250802;	155530;	1754130330.000;	           0;	     1
20250802;	155533;	1754130333.000;	           0;	     1
20250802;	155536;	1754130336.000;	           0;	     1
20250802;	155539;	1754130339.000;	           0;	     1
20250802;	155542;	1754130342.000;	           0;	     1
20250802;	155545;	1754130345.000;	           0;	     1
20250802;	155548;	1754130348.000;	           0;	     1
20250802;	155551;	1754130351.000;	           0;	     1
20250802;	155554;	1754130354.000;	           0;	     1
20250802;	155557;	1754130357.000;	           0;	     1
20250802;	155600;	1754130360.000;	           0;	     1
20250802;	155603;	1754130363.000;	           0;	     1
20250802;	155606;	1754130366.000;	           0;	     1
20250802;	155609;	1754130369.000;	           0;	     1
20250802;	155612;	1754130372.000;	           0;	     1
20250802;	155615;	1754130375.000;	           0;	     1
20250802;	155618;	1754130378.000;	           0;	     1
20250802;	155621;	1754130381.000;	           0;	     1
20250802;	155624;	1754130384.000;	           0;	     1
20250802;	155627;	1754130387.000;	           0;	     1
20250802;	155630;	1754130390.000;	           0;	     1
20250802;	155633;	1754130393.000;	           0;	     1
20250802;	155636;	1754130396.000;	           0;	     1
20250802;	155639;	1754130399.000;	           0;	     1
20250802;	155642;	1754130402.000;	           0;	     1
20250802;	155645;	1754130405.000;	           0;	     1
20250802;	155648;	1754130408.000;	           0;	     1
20250802;	155651;	1754130411.000;	           0;	     1
20250802;	155654;	1754130414.000;	           0;	     1
20250802;	155657;	1754130417.000;	           0;	     1
20250802;	155700;	1754130420.000;	           0;	     1
20250802;	155703;	1754130423.000;	           0;	     1
20250802;	155706;	1754130426.000;	           0;	     1
20250802;	155709;	1754130429.000;	           0;	     1
20250802;	155712;	1754130432.000;	           0;	     1
20250802;	155715;	1754130435.000;	           0;	     1
20250802;	155718;	1754130438.000;	           0;	     1
20250802;	155721;	1754130441.000;	           0;	     1
20250802;	155724;	1754130444.000;	           0;	     1
20250802;	155727;	1754130447.000;	           0;	     1
20250802;	155730;	1754130450.000;	           0;	     1
20250802;	155733;	1754130453.000;	           0;	     1
20250802;	155736;	1754130456.000;	           0;	     1
20250802;	155739;	1754130459.000;	           0;	     1
20250802;	155742;	1754130462.000;	           0;	     1
20250802;	155745;	1754130465.000;	           0;	     1
20250802;	155748;	1754130468.000;	           0;	     1
20250802;	155751;	1754130471.000;	           0;	     1
20250802;	155754;	1754130474.000;	           0;	     1
20250802;	155757;	1754130477.000;	           0;	     1
20250802;	155800;	1754130480.000;	           0;	     1
20250802;	155803;	1754130483.000;	           0;	     1
20250802;	155806;	1754130486.000;	           0;	     1
20250802;	155809;	1754130489.000;	           0;	     1
20250802;	155812;	1754130492.000;	           0;	     1
20250802;	155815;	1754130495.000;	           0;	     1
20250802;	155818;	1754130498.000;	           0;	     1
20250802;	155821;	1754130501.000;	           0;	     1
20250802;	155824;	1754130504.000;	           0;	     1
20250802;	155827;	1754130507.000;	           0;	     1
20250802;	155830;	1754130510.000;	           0;	     1
20250802;	155833;	1754130513.000;	           0;	     1
20250802;	155836;	1754130516.000;	           0;	     1
20250802;	155839;	1754130519.000;	           0;	     1
20250802;	155842;	1754130522.000;	           0;	     1
20250802;	155845;	1754130525.000;	           0;	     1
20250802;	155848;	1754130528.000;	           0;	     1
20250802;	155851;	1754130531.000;	           0;	     1
20250802;	155854;	1754130534.000;	           0;	     1
20250802;	155857;	1754130537.000;	           0;	     1
20250802;	155900;	1754130540.000;	           0;	     1
20250802;	155903;	1754130543.000;	           0;	     1
20250802;	155906;	1754130546.000;	           0;	     1
20250802;	155909;	1754130549.000;	           0;	     1
20250802;	155912;	1754130552.000;	           0;	     1
20250802;	155915;	1754130555.000;	           0;	     1
20250802;	155918;	1754130558.000;	           0;	     1
20250802;	155921;	1754130561.000;	           0;	     1
20250802;	155924;	1754130564.000;	           0;	     1
20250802;	155927;	1754130567.000;	           0;	     1
20250802;	155930;	1754130570.000;	           0;	     1
20250802;	155933;	1754130573.000;	           0;	     1
20250802;	155936;	1754130576.000;	           0;	     1
20250802;	155939;	1754130579.000;	           0;	     1
20250802;	155942;	1754130582.000;	           0;	     1
20250802;	155945;	1754130585.000;	           0;	     1
20250802;	155948;	1754130588.000;	           0;	     1
20250802;	155951;	1754130591.000;	           0;	     1
20250802;	155954;	1754130594.000;	           0;	     1
20250802;	155957;	1754130597.000;	           0;	     1
20250802;	160000;	1754130600.000;	           0;	     1
20250802;	160003;	1754130603.000;	           0;	     1
20250802;	160006;	1754130606.000;	           0;	     1
20250802;	160009;	1754130609.000;	           0;	     1
20250802;	160012;	1754130612.000;	           0;	     1
20250802;	160015;	1754130615.000;	           0;	     1
20250802;	160018;	1754130618.000;	           0;	     1
20250802;	160021;	1754130621.000;	           0;	     1
20250802;	160024;	1754130624.000;	           0;	     1
20250802;	160027;	1754130627.000;	           0;	     1
20250802;	160030;	1754130630.000;	           0;	     1
20250802;	160033;	1754130633.000;	           0;	     1
20250802;	160036;	1754130636.000;	           0;	     1
20250802;	160039;	1754130639.000;	           0;	     1
20250802;	160042;	1754130642.000;	           0;	     1
20250802;	160045;	1754130645.000;	           0;	     1
20250802;	160048;	1754130648.000;	           0;	     1
20250802;	160051;	1754130651.000;	           0;	     1
20250802;	160054;	1754130654.000;	           0;	     1
20250802;	160057;	1754130657.000;	           0;	     1
20250802;	160100;	1754130660.000;	           0;	     1
20250802;	160103;	1754130663.000;	           0;	     1
20250802;	160106;	1754130666.000;	           0;	     1
20250802;	160109;	1754130669.000;	           0;	     1
20250802;	160112;	1754130672.000;	           0;	     1
20250802;	160115;	1754130675.000;	           0;	     1
20250802;	160118;	1754130678.000;	           0;	     1
20250802;	160121;	1754130681.000;	           0;	     1
20250802;	160124;	1754130684.000;	           0;	     1
20250802;	160127;	1754130687.000;	           0;	     1
20250802;	160130;	1754130690.000;	           0;	     1
20250802;	160133;	1754130693.000;	           0;	     1
20250802;	160136;	1754130696.000;	           0;	     1
20250802;	160139;	1754130699.000;	           0;	     1
20250802;	160142;	1754130702.000;	           0;	     1
20250802;	160145;	1754130705.000;	           0;	     1
20250802;	160148;	1754130708.000;	           0;	     1
20250802;	160151;	1754130711.000;	           0;	     1
20250802;	160154;	1754130714.000;	           0;	     1
20250802;	160157;	1754130717.000;	           0;	     1
20250802;	160200;	1754130720.000;	           0;	     1
20250802;	160203;	1754130723.000;	           0;	     1
20250802;	160206;	1754130726.000;	           0;	     1
20250802;	160209;	1754130729.000;	           0;	     1
20250802;	160212;	1754130732.000;	           0;	     1
20250802;	160215;	1754130735.000;	           0;	     1
20250802;	160218;	1754130738.000;	           0;	     1
20250802;	160221;	1754130741.000;	           0;	     1
20250802;	160224;	1754130744.000;	           0;	     1
20250802;	160227;	1754130747.000;	           0;	     1
20250802;	160230;	1754130750.000;	           0;	     1
20250802;	160233;	1754130753.000;	           0;	     1
20250802;	160236;	1754130756.000;	           0;	     1
20250802;	160239;	1754130759.000;	           0;	     1
20250802;	160242;	1754130762.000;	           0;	     1
20250802;	160245;	1754130765.000;	           0;	     1
20250802;	160248;	1754130768.000;	           0;	     1
20250802;	160251;	1754130771.000;	           0;	     1
20250802;	160254;	1754130774.000;	           0;	     1
20250802;	160257;	1754130777.000;	           0;	     1
20250802;	160300;	1754130780.000;	           0;	     1
20250802;	160303;	1754130783.000;	           0;	     1
20250802;	160306;	1754130786.000;	           0;	     1
20250802;	160309;	1754130789.000;	           0;	     1
20250802;	160312;	1754130792.000;	           0;	     1
20250802;	160315;	1754130795.000;	           0;	     1
20250802;	160318;	1754130798.000;	           0;	     1
20250802;	160321;	1754130801.000;	           0;	     1
20250802;	160324;	1754130804.000;	           0;	     1
20250802;	160327;	1754130807.000;	           0;	     1
20250802;	160330;	1754130810.000;	           0;	     1
20250802;	160333;	1754130813.000;	           0;	     1
20250802;	160336;	1754130816.000;	           0;	     1
20250802;	160339;	1754130819.000;	           0;	     1
20250802;	160342;	1754130822.000;	           0;	     1
20250802;	160345;	1754130825.000;	           0;	     1
20250802;	160348;	1754130828.000;	           0;	     1
20250802;	160351;	1754130831.000;	           0;	     1
20250802;	160354;	1754130834.000;	           0;	     1
20250802;	160357;	1754130837.000;	           0;	     1
20250802;	160400;	1754130840.000;	           0;	     1
20250802;	160403;	1754130843.000;	           0;	     1
20250802;	160406;	1754130846.000;	           0;	     1
20250802;	160409;	1754130849.000;	           0;	     1
20250802;	160412;	1754130852.000;	           0;	     1
20250802;	160415;	1754130855.000;	           0;	     1
20250802;	160418;	1754130858.000;	           0;	     1
20250802;	160421;	1754130861.000;	           0;	     1
20250802;	160424;	1754130864.000;	           0;	     1
20250802;	160427;	1754130867.000;	           0;	     1
20250802;	160430;	1754130870.000;	           0;	     1
20250802;	160433;	1754130873.000;	           0;	     1
20250802;	160436;	1754130876.000;	           0;	     1
20250802;	160439;	1754130879.000;	           0;	     1
20250802;	160442;	1754130882.000;	           0;	     1
20250802;	160445;	1754130885.000;	           0;	     1
20250802;	160448;	1754130888.000;	           0;	     1
20250802;	160451;	1754130891.000;	           0;	     1
20250802;	160454;	1754130894.000;	           0;	     1
20250802;	160457;	1754130897.000;	           0;	     1
20250802;	160500;	1754130900.000;	           0;	     1
20250802;	160503;	1754130903.000;	           0;	     1
20250802;	160506;	1754130906.000;	           0;	     1
20250802;	160509;	1754130909.000;	           0;	     1
20250802;	160512;	1754130912.000;	           0;	     1
20250802;	160515;	1754130915.000;	           0;	     1
20250802;	160518;	1754130918.000;	           0;	     1
20250802;	160521;	1754130921.000;	           0;	     1
20250802;	160524;	1754130924.000;	           0;	     1
20250802;	160527;	1754130927.000;	           0;	     1
20250802;	160530;	1754130930.000;	           0;	     1
20250802;	160533;	1754130933.000;	           0;	     1
20250802;	160536;	1754130936.000;	           0;	     1
20250802;	160539;	1754130939.000;	           0;	     1
20250802;	160542;	1754130942.000;	           0;	     1
20250802;	160545;	1754130945.000;	           0;	     1
20250802;	160548;	1754130948.000;	           0;	     1
20250802;	160551;	1754130951.000;	           0;	     1
20250802;	160554;	1754130954.000;	           0;	     1
20250802;	160557;	1754130957.000;	           0;	     1
20250802;	160600;	1754130960.000;	           0;	     1
20250802;	160603;	1754130963.000;	           0;	     1
20250802;	160606;	1754130966.000;	           0;	     1
20250802;	160609;	1754130969.000;	           0;	     1
20250802;	160612;	1754130972.000;	           0;	     1
20250802;	160615;	1754130975.000;	           0;	     1
20250802;	160618;	1754130978.000;	           0;	     1
20250802;	160621;	1754130981.000;	           0;	     1
20250802;	160624;	1754130984.000;	           0;	     1
20250802;	160627;	1754130987.000;	           0;	     1
20250802;	160630;	1754130990.000;	           0;	     1
20250802;	160633;	1754130993.000;	           0;	     1
20250802;	160636;	1754130996.000;	           0;	     1
20250802;	160639;	1754130999.000;	           0;	     1
20250802;	160642;	1754131002.000;	           0;	     1
20250802;	160645;	1754131005.000;	           0;	     1
20250802;	160648;	1754131008.000;	           0;	     1
20250802;	160651;	1754131011.000;	           0;	     1
20250802;	160654;	1754131014.000;	           0;	     1
20250802;	160657;	1754131017.000;	           0;	     1
20250802;	160700;	1754131020.000;	           0;	     1
20250802;	160703;	1754131023.000;	           0;	     1
20250802;	160706;	1754131026.000;	           0;	     1
20250802;	160709;	1754131029.000;	           0;	     1
20250802;	160712;	1754131032.000;	           0;	     1
20250802;	160715;	1754131035.000;	           0;	     1
20250802;	160718;	1754131038.000;	           0;	     1
20250802;	160721;	1754131041.000;	           0;	     1
20250802;	160724;	1754131044.000;	           0;	     1
20250802;	160727;	1754131047.000;	           0;	     1
20250802;	160730;	1754131050.000;	           0;	     1
20250802;	160733;	1754131053.000;	           0;	     1
20250802;	160736;	1754131056.000;	           0;	     1
20250802;	160739;	1754131059.000;	           0;	     1
20250802;	160742;	1754131062.000;	           0;	     1
20250802;	160745;	1754131065.000;	           0;	     1
20250802;	160748;	1754131068.000;	           0;	     1
20250802;	160751;	1754131071.000;	           0;	     1
20250802;	160754;	1754131074.000;	           0;	     1
20250802;	160757;	1754131077.000;	           0;	     1
20250802;	160800;	1754131080.000;	           0;	     1
20250802;	160803;	1754131083.000;	           0;	     1
20250802;	160806;	1754131086.000;	           0;	     1
20250802;	160809;	1754131089.000;	           0;	     1
20250802;	160812;	1754131092.000;	           0;	     1
20250802;	160815;	1754131095.000;	           0;	     1
20250802;	160818;	1754131098.000;	           0;	     1
20250802;	160821;	1754131101.000;	           0;	     1
20250802;	160824;	1754131104.000;	           0;	     1
20250802;	160827;	1754131107.000;	           0;	     1
20250802;	160830;	1754131110.000;	           0;	     1
20250802;	160833;	1754131113.000;	           0;	     1
20250802;	160836;	1754131116.000;	           0;	     1
20250802;	160839;	1754131119.000;	           0;	     1
20250802;	160842;	1754131122.000;	           0;	     1
20250802;	160845;	1754131125.000;	           0;	     1
20250802;	160848;	1754131128.000;	           0;	     1
20250802;	160851;	1754131131.000;	           0;	     1
20250802;	160854;	1754131134.000;	           0;	     1
20250802;	160857;	1754131137.000;	           0;	     1
20250802;	160900;	1754131140.000;	           0;	     1
20250802;	160903;	1754131143.000;	           0;	     1
20250802;	160906;	1754131146.000;	           0;	     1
20250802;	160909;	1754131149.000;	           0;	     1
20250802;	160912;	1754131152.000;	           0;	     1
20250802;	160915;	1754131155.000;	           0;	     1
20250802;	160918;	1754131158.000;	           0;	     1
20250802;	160921;	1754131161.000;	           0;	     1
20250802;	160924;	1754131164.000;	           0;	     1
20250802;	160927;	1754131167.000;	           0;	     1
20250802;	160930;	1754131170.000;	           0;	     1
20250802;	160933;	1754131173.000;	           0;	     1
20250802;	160936;	1754131176.000;	           0;	     1
20250802;	160939;	1754131179.000;	           0;	     1
20250802;	160942;	1754131182.000;	           0;	     1
20250802;	160945;	1754131185.000;	           0;	     1
20250802;	160948;	1754131188.000;	           0;	     1
20250802;	160951;	1754131191.000;	           0;	     1
20250802;	160954;	1754131194.000;	           0;	     1
20250802;	160957;	1754131197.000;	           0;	     1
20250802;	161000;	1754131200.000;	           0;	     1
20250802;	161003;	1754131203.000;	           0;	     1
20250802;	161006;	1754131206.000;	           0;	     1
20250802;	161009;	1754131209.000;	           0;	     1
20250802;	161012;	1754131212.000;	           0;	     1
20250802;	161015;	1754131215.000;	           0;	     1
20250802;	161018;	1754131218.000;	           0;	     1
20250802;	161021;	1754131221.000;	           0;	     1
20250802;	161024;	1754131224.000;	           0;	     1
20250802;	161027;	1754131227.000;	           0;	     1
20250802;	161030;	1754131230.000;	           0;	     1
20250802;	161033;	1754131233.000;	           0;	     1
20250802;	161036;	1754131236.000;	           0;	     1
20250802;	161039;	1754131239.000;	           0;	     1
20250802;	161042;	1754131242.000;	           0;	     1
20250802;	161045;	1754131245.000;	           0;	     1
20250802;	161048;	1754131248.000;	           0;	     1
20250802;	161051;	1754131251.000;	           0;	     1
20250802;	161054;	1754131254.000;	           0;	     1
20250802;	161057;	1754131257.000;	           0;	     1
20250802;	161100;	1754131260.000;	           0;	     1
20250802;	161103;	1754131263.000;	           0;	     1
20250802;	161106;	1754131266.000;	           0;	     1
20250802;	161109;	1754131269.000;	           0;	     1
20250802;	161112;	1754131272.000;	           0;	     1
20250802;	161115;	1754131275.000;	           0;	     1
20250802;	161118;	1754131278.000;	           0;	     1
20250802;	161121;	1754131281.000;	           0;	     1
20250802;	161124;	1754131284.000;	           0;	     1
20250802;	161127;	1754131287.000;	           0;	     1
20250802;	161130;	1754131290.000;	           0;	     1
20250802;	161133;	1754131293.000;	           0;	     1
20250802;	161136;	1754131296.000;	           0;	     1
20250802;	161139;	1754131299.000;	           0;	     1
20250802;	161142;	1754131302.000;	           0;	     1
20250802;	161145;	1754131305.000;	           0;	     1
20250802;	161148;	1754131308.000;	           0;	     1
20250802;	161151;	1754131311.000;	           0;	     1
20250802;	161154;	1754131314.000;	           0;	     1
20250802;	161157;	1754131317.000;	           0;	     1
20250802;	161200;	1754131320.000;	           0;	     1
20250802;	161203;	1754131323.000;	           0;	     1
20250802;	161206;	1754131326.000;	           0;	     1
20250802;	161209;	1754131329.000;	           0;	     1
20250802;	161212;	1754131332.000;	           0;	     1
20250802;	161215;	1754131335.000;	           0;	     1
20250802;	161218;	1754131338.000;	           0;	     1
20250802;	161221;	1754131341.000;	           0;	     1
20250802;	161224;	1754131344.000;	           0;	     1
